"game_id","pfr_game_id","season","week","game_type","team","opponent","pfr_player_name","pfr_player_id","def_ints","def_targets","def_completions_allowed","def_completion_pct","def_yards_allowed","def_yards_allowed_per_cmp","def_yards_allowed_per_tgt","def_receiving_td_allowed","def_passer_rating_allowed","def_adot","def_air_yards_completed","def_yards_after_catch","def_times_blitzed","def_times_hurried","def_times_hitqb","def_sacks","def_pressures","def_tackles_combined","def_missed_tackles","def_missed_tackle_pct"
"2024_11_HOU_DAL","202411180dal",2024,11,"REG","HOU","DAL","M.J. Stewart","StewM.00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,NA
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Martin Emerson","EmerMa00",0,6,4,0.667,48,12,8,0,91,17.8,39,9,0,0,0,0,0,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Grant Delpit","DelpGr00",0,5,4,0.8,70,17.5,14,0,118.7,10.4,43,27,0,0,0,0,0,10,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Greg Newsome II","NewsGr00",0,4,4,1,73,18.3,18.3,1,158.3,12,48,25,0,0,0,0,0,3,1,0.25
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Rodney McLeod","McLeRo00",0,3,2,0.667,15,7.5,5,0,78.5,12.3,10,5,0,0,0,0,0,3,1,0.25
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Denzel Ward","WardDe02",0,3,2,0.667,38,19,12.7,0,109.7,24.3,38,0,0,0,0,0,0,5,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Jordan Hicks","HickJo00",0,1,1,1,2,2,2,0,79.2,0,0,2,1,0,1,1,2,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Ogbonnia Okoronkwo","OkorOg00",0,1,1,1,4,4,4,0,83.3,2,2,2,2,0,0,0,0,3,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Mohamoud Diabate","DiabMo00",0,1,1,1,10,10,10,0,108.3,1,1,9,0,0,0,0,0,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Ronnie Hickman","HickRo00",0,2,1,0.5,23,23,11.5,0,91.7,8.5,17,6,0,0,0,0,0,4,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Juan Thornhill","ThorJu00",0,2,1,0.5,28,28,14,0,95.8,4.5,9,19,0,0,0,0,0,7,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Myles Garrett","GarrMy00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,3,4,5,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Dalvin Tomlinson","TomlDa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,4,0,4,1,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Isaiah McGuire","McGuIs00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,2,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Winston Reid","ReidWi01",0,1,0,0,NA,NA,0,NA,39.6,1,NA,NA,0,0,0,0,0,1,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","CLE","PIT","Devin Bush Jr.","BushDe01",0,2,0,0,8,NA,4,0,43.7,-0.5,-1,9,0,0,0,0,0,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Joey Porter Jr.","PortJo02",0,6,5,0.833,52,10.4,8.7,0,102.8,9.3,48,4,0,0,0,0,0,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Donte Jackson","JackDo02",1,4,3,0.75,71,23.7,17.8,0,77.1,19.3,61,10,0,0,0,0,0,3,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","DeShon Elliott","ElliDe02",0,4,2,0.5,33,16.5,8.3,0,78.1,7,20,13,1,0,0,0,0,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Minkah Fitzpatrick","FitzMi00",0,3,2,0.667,38,19,12.7,0,109.7,10.3,31,7,1,0,0,0,0,3,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Patrick Queen","QueePa00",0,2,1,0.5,6,6,3,0,56.2,3.5,5,1,0,0,1,0,1,7,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Beanie Bishop","BishBe00",0,3,1,0.333,6,6,2,0,42.4,10.7,6,0,0,0,0,0,0,2,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Payton Wilson","WilsPa00",0,1,1,1,4,4,4,0,83.3,1,1,3,0,0,0,0,0,6,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Cameron Sutton","SuttCa00",0,1,1,1,8,8,8,0,100,2,2,6,0,0,0,0,0,1,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Preston Smith","SmitPr00",0,1,1,1,1,1,1,0,79.2,1,1,0,0,0,0,0,0,4,1,0.2
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Nick Herbig","HerbNi00",0,2,0,0,NA,NA,0,NA,39.6,-4,NA,NA,1,0,1,1,2,5,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Keeanu Benton","BentKe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,1,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Elandon Roberts","RobeEl00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,1,0,1,3,0,0
"2024_12_PIT_CLE","202411210cle",2024,12,"REG","PIT","CLE","Larry Ogunjobi","OgunLa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,3,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Jaycee Horn","HornJa00",0,8,7,0.875,48,6.9,6,1,131.2,5.9,41,7,1,0,0,1,1,6,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Dane Jackson","JackDa02",0,9,6,0.667,64,10.7,7.1,1,124.3,4.6,20,44,0,0,0,0,0,2,3,0.6
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Josey Jewell","JeweJo00",0,4,3,0.75,30,10,7.5,0,95.8,-1.3,-2,32,1,0,0,1,1,9,1,0.1
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Michael Jackson","JackMi01",0,4,3,0.75,37,12.3,9.3,0,103.1,14,25,12,0,0,0,0,0,4,1,0.2
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Jordan Fuller","FullJo01",0,2,2,1,32,16,16,0,118.7,13,26,6,1,0,0,0,0,5,2,0.286
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Xavier Woods","WoodXa00",0,5,2,0.4,11,5.5,2.2,0,47.9,7.4,10,1,1,0,0,0,0,8,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Charles Harris","HarrCh03",0,1,1,1,9,9,9,0,104.2,1,1,8,0,0,1,0,1,1,1,0.5
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Cam Gill","GillCa00",0,1,1,1,0,0,0,0,79.2,-2,-2,2,0,0,0,0,0,1,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Trevin Wallace","WallTr00",0,2,1,0.5,3,3,1.5,0,56.2,2,-2,5,2,0,0,0,0,3,1,0.25
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Jadeveon Clowney","ClowJa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1.5,3,3,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","D.J. Wonnum","WonnDJ00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,1,3,5,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","DeShawn Williams","WillDe04",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0.5,2,3,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","CAR","KC","Shy Tuttle","TuttSh00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Trent McDuffie","McDuTr00",0,6,4,0.667,31,7.8,5.2,1,118.7,6.2,25,6,3,0,0,0.5,1,4,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Chamarri Conner","ConnCh01",0,3,3,1,36,12,12,0,116.7,9,27,9,4,0,0,0,0,4,2,0.333
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Bryan Cook","CookBr02",0,5,3,0.6,40,13.3,8,0,85.4,11.2,33,7,2,0,0,0,0,7,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Justin Reid","ReidJu00",0,4,3,0.75,50,16.7,12.5,0,116.7,9.8,34,16,3,0,0,0,0,6,2,0.25
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Nazeeh Johnson","JohnNa01",0,8,3,0.375,41,13.7,5.1,0,54.7,15,33,8,1,0,0,0,0,8,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","George Karlaftis III","KarlGe00",0,2,2,1,17,8.5,8.5,0,102.1,0.5,1,16,0,1,2,0,3,2,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Drue Tranquill","TranDr00",0,3,2,0.667,20,10,6.7,0,85.4,5.3,15,5,8,0,0,0,0,4,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Michael Danna","DannMi00",0,1,1,1,-1,-1,-1,0,79.2,-8,-8,7,0,0,0,1,1,4,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Jaden Hicks","HickJa01",0,1,1,1,11,11,11,0,112.5,7,7,4,2,0,0,0,0,3,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Tershawn Wharton","WharTe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,2,1,0.333
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Chris Jones","JoneCh09",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,NA
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Mike Pennel","PennMi00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Nick Bolton","BoltNi00",0,2,0,0,NA,NA,0,NA,39.6,6,NA,NA,12,0,0,0.5,1,4,2,0.333
"2024_12_KC_CAR","202411240car",2024,12,"REG","KC","CAR","Leo Chenal","ChenLe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,0,0,NA
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Kevin Byard","ByarKe01",0,5,5,1,76,15.2,15.2,0,118.7,11.6,58,18,0,0,0,0,0,13,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","T.J. Edwards","EdwaTJ02",0,5,4,0.8,64,16,12.8,0,118.7,5,32,32,6,2,1,0,3,9,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Jaylon Johnson","JohnJa13",0,4,3,0.75,35,11.7,8.8,1,140.6,9.5,23,12,0,0,0,0,0,0,0,NA
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Terell Smith","SmitTe05",0,3,3,1,59,19.7,19.7,0,118.7,14.3,43,16,0,0,0,0,0,5,1,0.167
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Jonathan Owens","OwenJo01",0,4,3,0.75,78,26,19.5,1,156.2,12,32,46,0,0,0,0,0,8,1,0.111
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Kyler Gordon","GordKy00",0,4,2,0.5,7,3.5,1.8,0,56.2,6.3,2,5,3,0,0,0,0,4,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Jacob Martin","MartJa02",0,1,1,1,6,6,6,0,91.7,-1,-1,7,0,0,0,1,1,1,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Tyrique Stevenson","StevTy01",0,2,1,0.5,7,7,3.5,0,58.3,0.5,5,2,0,0,0,0,0,2,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Tremaine Edmunds","EdmuTr01",0,3,1,0.333,12,12,4,0,46.5,11,8,4,2,0,0,0,0,9,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Montez Sweat","SweaMo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,3,3,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Byron Cowart","CowaBy00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,2,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","DeMarcus Walker","WalkDe03",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,5,1,0.167
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Gervon Dexter","DextGe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,5,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Darrell Taylor","TaylDa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,1,0,0,NA
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Jack Sanborn","SanbJa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,0,0,0,2,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Travis Homer","HomeTr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,0.333
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","CHI","MIN","Chris Williams","WillCh08",0,1,0,0,NA,NA,0,NA,39.6,-5,NA,NA,0,0,0,0,0,1,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Byron Murphy","MurpBy00",0,7,6,0.857,32,5.3,4.6,0,85.7,2.6,14,18,0,0,0,0,0,8,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Josh Metellus","MeteJo00",0,7,5,0.714,36,7.2,5.1,0,83,2.3,10,26,8,0,0,0,0,7,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Harrison Smith","SmitHa00",0,6,4,0.667,18,4.5,3,1,109.7,4.5,0,18,6,1,0,0,1,11,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Stephon Gilmore","GilmSt00",0,5,4,0.8,53,13.3,10.6,0,110.8,7.4,13,40,0,0,0,0,0,5,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Blake Cashman","CashBl00",0,4,3,0.75,24,8,6,0,89.6,6,8,16,11,2,0,0,2,6,1,0.143
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Kamu Grugier-Hill","GrugKa00",0,3,3,1,78,26,26,0,118.7,15.3,46,32,5,1,0,0,1,3,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Camryn Bynum","BynuCa00",0,7,3,0.429,46,15.3,6.6,1,104.8,17.4,41,5,0,0,0,0,0,5,1,0.167
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Shaquill Griffin","GrifSh00",0,6,2,0.333,33,16.5,5.5,0,52.8,12,25,8,0,0,0,0,0,4,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Jonathan Greenard","GreeJo04",0,1,1,1,10,10,10,0,108.3,-5,-5,15,2,2,0,2,4,6,1,0.143
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Ivan Pace","PaceIv00",0,1,1,1,10,10,10,0,108.3,5,5,5,1,0,0,0,0,0,1,1
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Andrew Van Ginkel","VanGAn00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,1,2,1,4,7,1,0.125
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Jerry Tillery","TillJe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,2,0,0
"2024_12_MIN_CHI","202411240chi",2024,12,"REG","MIN","CHI","Harrison Phillips","PhilHa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,1,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Derek Stingley Jr.","StinDe00",0,5,3,0.6,46,15.3,9.2,1,130,11.6,38,8,0,0,0,0,0,3,2,0.4
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Jimmie Ward","WardJi01",1,3,3,1,58,19.3,19.3,0,79.2,12,36,22,0,0,0,0,0,6,1,0.143
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Azeez Al-Shaair","AlShAz00",0,2,2,1,7,3.5,3.5,0,81.2,3,6,1,2,0,0,1,1,8,1,0.111
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Kamari Lassiter","LassKa00",0,5,2,0.4,19,9.5,3.8,0,51.2,15.2,17,2,0,0,0,0,0,4,1,0.2
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Eric Murray","MurrEr00",0,3,2,0.667,30,15,10,0,99.3,7.3,22,8,0,0,0,0,0,5,1,0.167
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Jalen Pitre","PitrJa00",0,2,2,1,18,9,9,0,104.2,0.5,1,17,2,0,0,0,0,1,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Henry To'oTo'o","TooTHe00",0,3,2,0.667,79,39.5,26.3,1,149.3,0.7,2,77,1,0,0,0,0,5,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Calen Bullock","BullCa00",0,1,1,1,19,19,19,0,118.7,13,13,6,0,0,0,0,0,3,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Devin White","WhitDe02",0,1,1,1,2,2,2,0,79.2,-3,-3,5,0,0,0,0,0,2,1,0.333
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Danielle Hunter","HuntDa01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,3,3,7,1,0.125
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Derek Barnett","BarnDe01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,2,4,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Will Anderson","AndeWi01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,2,2,2,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Tommy Togiai","TogiTo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Kurt Hinish","HiniKu00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,1
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","HOU","TEN","Mario Edwards","EdwaMa01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,2,1,0.333
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Roger McCreary","McCrRo01",0,8,6,0.75,39,6.5,4.9,0,84.9,-2,-19,58,3,1,0,0,1,6,2,0.25
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Darrell Baker","BakeDa02",0,5,5,1,83,16.6,16.6,1,158.3,15,75,8,0,0,0,0,0,3,2,0.4
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Jerome Baker","BakeJe00",0,5,4,0.8,37,9.3,7.4,1,137.1,6.6,27,10,1,1,0,0,1,3,2,0.4
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Jarvis Brownlee","BrowJa09",1,6,2,0.333,72,36,12,0,40.3,17.8,61,11,0,0,0,0,0,4,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Mike Brown","BrowMi02",0,3,2,0.667,8,4,2.7,0,70.1,4.7,7,1,0,0,0,0,0,5,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Harold Landry","LandHa00",0,1,1,1,8,8,8,0,100,5,5,3,0,0,0,1,1,3,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Arden Key","KeyxAr00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,2,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","T'Vondre Sweat","SweaTV01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Jeffery Simmons","SimmJe01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,2,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Kenneth Murray","MurrKe00",1,2,0,0,NA,NA,0,NA,0,8,NA,NA,2,0,1,0,1,7,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Ali Gaye","GayeAl01",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,1,1,0,0
"2024_12_TEN_HOU","202411240htx",2024,12,"REG","TEN","HOU","Daryl Worley","WorlDa00",0,1,0,0,NA,NA,0,NA,39.6,17,NA,NA,0,0,0,0,0,4,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","E.J. Speed","SpeeEJ00",0,6,6,1,54,9,9,0,104.2,-0.3,-2,56,1,0,0,0,0,11,3,0.214
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Zaire Franklin","FranZa00",0,5,4,0.8,40,10,8,0,100,8.8,20,20,2,0,0,1,1,13,2,0.133
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Samuel Womack","WomaSa00",0,5,4,0.8,53,13.3,10.6,0,110.8,11.2,40,13,0,0,0,0,0,7,1,0.125
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Jaylon Jones","JoneJa13",0,6,4,0.667,47,11.8,7.8,0,90.3,11.5,29,18,0,0,0,0,0,3,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Nick Cross","CrosNi00",0,4,3,0.75,13,4.3,3.3,0,78.1,-0.5,-8,21,1,0,0,0,0,14,1,0.067
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Kenny Moore","MoorKe03",0,3,2,0.667,17,8.5,5.7,0,81.2,1,0,17,0,0,0,0,0,3,1,0.25
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Laiatu Latu","LatuLa00",0,1,1,1,27,27,27,0,118.7,9,9,18,0,2,1,1,4,4,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Grant Stuard","StuaGr00",0,1,1,1,6,6,6,0,91.7,1,1,5,1,0,0,0,0,3,1,0.25
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Julian Blackmon","BlacJu01",0,2,1,0.5,12,12,6,0,68.7,11.5,5,7,0,0,0,0,0,4,1,0.2
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","DeForest Buckner","BuckDe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,1,4,7,1,0.125
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Taven Bryan","BryaTa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,1,0,3,2,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Dayo Odeyingbo","OdeyDa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,4,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Kwity Paye","PayeKw00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,0,2,3,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","IND","DET","Tyquan Lewis","LewiTy00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,0,0,NA
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Kindle Vildor","VildKi00",0,8,4,0.5,84,21,10.5,0,87.5,22.9,51,33,0,0,0,0,0,3,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Brian Branch","BranBr00",0,7,2,0.286,39,19.5,5.6,0,50.3,11,22,17,0,0,0,0,0,4,2,0.333
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Amik Robertson","RobeAm00",0,2,2,1,11,5.5,5.5,0,89.6,3,6,5,2,0,0,0,0,2,1,0.333
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Jack Campbell","CampJa04",0,2,1,0.5,9,9,4.5,0,62.5,5.5,5,4,4,1,0,0,1,9,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Khalil Dorsey","DorsKh00",0,2,1,0.5,22,22,11,0,89.6,23.5,17,5,0,0,0,0,0,1,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Malcolm Rodriguez","RodrMa00",0,1,1,1,7,7,7,0,95.8,-4,-4,11,4,0,0,0,0,8,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","D.J. Reader","ReadD.00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,2,0,2,1,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Alim McNeill","McNeAl00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,2,1,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Za'Darius Smith","SmitZa00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,0,2,0,2,1,0,0
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Levi Onwuzurike","OnwuLe00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,1,0,0,NA
"2024_12_DET_IND","202411240clt",2024,12,"REG","DET","IND","Josh Paschal","PascJo00",0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,1,3,0,0
