"season","game_type","team","week","gsis_id","position","full_name","first_name","last_name","report_primary_injury","report_secondary_injury","report_status","practice_primary_injury","practice_secondary_injury","practice_status","date_modified"
2024,"REG","DEN",5,"00-0034278","CB","Tremon Smith","Tremon","Smith",NA,NA,NA,"Hand",NA,"Full Participation in Practice",2024-10-04 20:39:29
2024,"REG","DEN",5,"00-0037085","RB","Tyler Badie","Tyler","Badie","Back",NA,"Out","Back",NA,"Did Not Participate In Practice",2024-10-04 20:39:43
2024,"REG","GB",5,"00-0036264","QB","Jordan Love","Jordan","Love",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-10-04 20:00:00
2024,"REG","GB",5,"00-0033120","DT","Kenny Clark","Kenny","Clark",NA,NA,NA,"Toe",NA,"Limited Participation in Practice",2024-10-04 20:00:00
2024,"REG","GB",5,"00-0037075","DT","Devonte Wyatt","Devonte","Wyatt","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-10-04 20:01:19
2024,"REG","GB",5,"00-0037816","WR","Romeo Doubs","Romeo","Doubs","Not injury related - personal matter",NA,"Doubtful","Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-10-04 20:00:51
2024,"REG","GB",5,"00-0038124","WR","Christian Watson","Christian","Watson","Ankle",NA,"Doubtful","Ankle",NA,"Did Not Participate In Practice",2024-10-04 20:01:12
2024,"REG","GB",5,"00-0039144","TE","Luke Musgrave","Luke","Musgrave","Ankle",NA,"Questionable","Ankle",NA,"Did Not Participate In Practice",2024-10-04 20:00:33
2024,"REG","GB",5,"00-0034728","CB","Jaire Alexander","Jaire","Alexander","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2024-10-04 20:00:33
2024,"REG","GB",5,"00-0039850","LB","Edgerrin Cooper","Edgerrin","Cooper","Hip",NA,"Questionable","Hip",NA,"Limited Participation in Practice",2024-10-04 20:00:33
2024,"REG","GB",5,"00-0037094","DT","Jonathan Ford","Jonathan","Ford","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-10-04 20:00:33
2024,"REG","GB",5,"00-0035526","G","Elgton Jenkins","Elgton","Jenkins","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-10-04 20:00:33
2024,"REG","GB",5,"00-0039904","T","Jordan Morgan","Jordan","Morgan","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-10-04 20:00:33
2024,"REG","GB",5,"00-0038408","CB","Carrington Valentine","Carrington","Valentine","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-10-04 20:00:33
2024,"REG","HOU",5,"00-0038977","WR","Tank Dell","Tank","Dell",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2024-10-04 19:00:03
2024,"REG","HOU",5,"00-0039857","T","Blake Fisher","Blake","Fisher",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-10-04 19:00:18
2024,"REG","HOU",5,"00-0038936","C","Juice Scruggs","Juice","Scruggs",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-10-04 18:59:53
2024,"REG","HOU",5,"00-0032380","T","Laremy Tunsil","Laremy","Tunsil",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-10-04 18:59:46
2024,"REG","HOU",5,"00-0031298","S","Jimmie Ward","Jimmie","Ward",NA,NA,NA,"Groin",NA,"Full Participation in Practice",2024-10-04 18:59:40
2024,"REG","HOU",5,"00-0033876","DE","Derek Barnett","Derek","Barnett","Shoulder",NA,"Out","Shoulder",NA,"Did Not Participate In Practice",2024-10-04 19:01:59
2024,"REG","HOU",5,"00-0027881","DE","Jerry Hughes","Jerry","Hughes","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2024-10-04 19:02:05
2024,"REG","HOU",5,"00-0033897","RB","Joe Mixon","Joe","Mixon","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-10-04 19:02:11
2024,"REG","HOU",5,"00-0035166","LB","Azeez Al-Shaair","Azeez","Al-Shaair","Illness",NA,"Questionable",NA,NA,"
    ",2024-10-05 19:45:16
2024,"REG","HOU",5,"00-0037457","LB","Jake Hansen","Jake","Hansen","Back",NA,"Questionable","Back",NA,"Did Not Participate In Practice",2024-10-04 19:01:04
2024,"REG","HOU",5,"00-0035234","T","Tytus Howard","Tytus","Howard","Hamstring",NA,"Questionable","Hamstring",NA,"Did Not Participate In Practice",2024-10-04 19:01:04
2024,"REG","HOU",5,"00-0037459","DT","Kurt Hinish","Kurt","Hinish","Calf",NA,"Questionable","Calf",NA,"Full Participation in Practice",2024-10-04 19:01:04
2024,"REG","HOU",5,"00-0039009","DE","Dylan Horton","Dylan","Horton","Illness",NA,"Questionable","Illness",NA,"Full Participation in Practice",2024-10-04 19:01:04
2024,"REG","HOU",5,"00-0037258","RB","Dameon Pierce","Dameon","Pierce","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-10-04 19:01:04
2024,"REG","HOU",5,"00-0030431","WR","Robert Woods","Robert","Woods","Foot",NA,"Questionable","Foot",NA,"Limited Participation in Practice",2024-10-04 19:01:04
2024,"REG","IND",5,"00-0033952","DT","Grover Stewart","Grover","Stewart",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-10-04 16:10:28
2024,"REG","IND",5,"00-0034431","LB","Zaire Franklin","Zaire","Franklin",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-10-04 14:04:00
2024,"REG","IND",5,"00-0036672","LB","Grant Stuard","Grant","Stuard",NA,NA,NA,"Heel",NA,"Full Participation in Practice",2024-10-04 14:04:00
2024,"REG","IND",5,"00-0033393","CB","Kenny Moore","Kenny","Moore","Hip",NA,"Out","Hip",NA,"Did Not Participate In Practice",2024-10-04 14:04:28
2024,"REG","IND",5,"00-0036479","DE","Kwity Paye","Kwity","Paye","Quadricep",NA,"Out","Quadricep",NA,"Did Not Participate In Practice",2024-10-04 14:04:40
2024,"REG","IND",5,"00-0036223","RB","Jonathan Taylor","Jonathan","Taylor","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-10-04 14:05:26
2024,"REG","IND",5,"00-0037830","CB","Samuel Womack","Samuel","Womack","Illness",NA,"Questionable",NA,NA,"
    ",2024-10-05 17:29:20
2024,"REG","IND",5,"00-0032383","C","Ryan Kelly","Ryan","Kelly","Neck",NA,"Questionable","Neck",NA,"Did Not Participate In Practice",2024-10-04 14:04:05
2024,"REG","IND",5,"00-0034836","T","Braden Smith","Braden","Smith","Knee",NA,"Questionable","Knee",NA,"Did Not Participate In Practice",2024-10-04 14:04:05
2024,"REG","IND",5,"00-0039164","QB","Anthony Richardson","Anthony","Richardson","Oblique",NA,"Questionable","Oblique",NA,"Limited Participation in Practice",2024-10-04 14:04:05
2024,"REG","JAX",5,"00-0032164","DE","Arik Armstead","Arik","Armstead",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-10-04 14:29:45
2024,"REG","JAX",5,"00-0038555","RB","Tank Bigsby","Tank","Bigsby",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-10-04 14:29:21
2024,"REG","JAX",5,"00-0036196","WR","Gabe Davis","Gabe","Davis",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-10-04 14:29:21
2024,"REG","JAX",5,"00-0036973","RB","Travis Etienne","Travis","Etienne",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-10-04 14:29:21
2024,"REG","JAX",5,"00-0035642","DE","Josh Hines-Allen","Josh","Hines-Allen",NA,NA,NA,"Concussion",NA,"Limited Participation in Practice",2024-10-05 23:46:45
2024,"REG","JAX",5,"00-0039353","CB","Jarrian Jones","Jarrian","Jones",NA,NA,NA,"Shoulder",NA,"Limited Participation in Practice",2024-10-04 14:29:21
2024,"REG","JAX",5,"00-0038580","LB","Yasir Abdullah","Yasir","Abdullah","Neck",NA,"Questionable","Neck",NA,"Limited Participation in Practice",2024-10-04 19:14:26
2024,"REG","JAX",5,"00-0033881","TE","Evan Engram","Evan","Engram","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-10-04 19:14:26
2024,"REG","JAX",5,"00-0037244","LB","Devin Lloyd","Devin","Lloyd","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-10-04 19:14:26
2024,"REG","JAX",5,"00-0034968","S","Darnell Savage","Darnell","Savage","Quadricep",NA,"Questionable","Quadricep",NA,"Limited Participation in Practice",2024-10-04 19:14:26
2024,"REG","JAX",5,"00-0036306","S","Daniel Thomas","Daniel","Thomas","Hamstring",NA,"Questionable","Hamstring",NA,"Limited Participation in Practice",2024-10-04 19:14:26
2024,"REG","KC",5,"00-0036621","LB","Nick Bolton","Nick","Bolton",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-10-05 18:06:37
2024,"REG","KC",5,"00-0036378","DE","Michael Danna","Michael","Danna",NA,NA,NA,"Calf",NA,"Full Participation in Practice",2024-10-05 18:06:57
2024,"REG","KC",5,"00-0033923","RB","Kareem Hunt","Kareem","Hunt",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-10-05 18:06:45
2024,"REG","KC",5,"00-0034818","DT","Derrick Nnadi","Derrick","Nnadi",NA,NA,NA,"Triceps",NA,"Full Participation in Practice",2024-10-05 18:06:37
2024,"REG","KC",5,"00-0036360","RB","Clyde Edwards-Helaire","Clyde","Edwards-Helaire","Illness",NA,"Doubtful","Illness",NA,"Limited Participation in Practice",2024-10-05 18:07:53
2024,"REG","KC",5,"00-0035140","WR","Mecole Hardman","Mecole","Hardman","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2024-10-05 18:07:35
2024,"REG","LA",5,"00-0032242","T","Rob Havenstein","Rob","Havenstein",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-10-04 19:30:55
2024,"REG","LA",5,"00-0033884","CB","Tre'Davious White","Tre'Davious","White",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-10-04 19:30:30
2024,"REG","LA",5,"00-0032775","WR","Demarcus Robinson","Demarcus","Robinson",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-10-04 19:29:53
2024,"REG","LA",5,"00-0034203","CB","Darious Williams","Darious","Williams",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-10-04 19:29:53
2024,"REG","LA",5,"00-0036603","T","Alaric Jackson","Alaric","Jackson",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-10-04 19:31:29
2024,"REG","LA",5,"00-0033908","WR","Cooper Kupp","Cooper","Kupp","Ankle",NA,"Out","Ankle",NA,"Did Not Participate In Practice",2024-10-04 19:33:23
2024,"REG","LA",5,"00-0036237","DT","Larrell Murchison","Larrell","Murchison","Forearm","Foot","Out","Forearm","Foot","Did Not Participate In Practice",2024-10-04 19:33:47
2024,"REG","LV",5,"00-0039072","CB","Jakorian Bennett","Jakorian","Bennett",NA,NA,NA,"Shoulder",NA,"Full Participation in Practice",2024-10-04 20:46:46
2024,"REG","LV",5,"00-0034759","T","Kolton Miller","Kolton","Miller",NA,NA,NA,"Knee","Shoulder","Full Participation in Practice",2024-10-04 20:47:57
2024,"REG","LV",5,"00-0037512","S","Isaiah Pola-Mao","Isaiah","Pola-Mao",NA,NA,NA,"Not injury related - personal matter",NA,"Full Participation in Practice",2024-10-04 20:46:46
2024,"REG","LV",5,"00-0032768","G","Cody Whitehair","Cody","Whitehair",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2024-10-04 20:48:24
2024,"REG","LV",5,"00-0039338","TE","Brock Bowers","Brock","Bowers",NA,NA,NA,"Hip",NA,"Limited Participation in Practice",2024-10-04 20:48:37
2024,"REG","LV",5,"00-0038579","QB","Aidan O'Connell","Aidan","O'Connell",NA,NA,NA,"Toe",NA,"Limited Participation in Practice",2024-10-04 20:48:56
2024,"REG","LV",5,"00-0031381","WR","Davante Adams","Davante","Adams","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-10-04 20:51:01
2024,"REG","LV",5,"00-0037517","LB","Luke Masterson","Luke","Masterson","Knee",NA,"Out","Knee",NA,"Did Not Participate In Practice",2024-10-04 20:51:23
2024,"REG","LV",5,"00-0039066","TE","Michael Mayer","Michael","Mayer","Not injury related - personal matter",NA,"Out","Not injury related - personal matter",NA,"Did Not Participate In Practice",2024-10-04 20:51:32
2024,"REG","LV",5,"00-0037322","T","Thayer Munford","Thayer","Munford","Knee","Ankle","Out","Knee","Ankle","Did Not Participate In Practice",2024-10-04 20:51:50
2024,"REG","LV",5,"00-0039357","CB","Decamerion Richardson","Decamerion","Richardson","Hamstring",NA,"Out","Hamstring",NA,"Did Not Participate In Practice",2024-10-04 20:52:14
2024,"REG","LV",5,"00-0038040","RB","Zamir White","Zamir","White","Groin",NA,"Out","Groin",NA,"Did Not Participate In Practice",2024-10-04 20:52:29
2024,"REG","LV",5,"00-0039413","S","Trey Taylor","Trey","Taylor","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2024-10-04 20:52:20
2024,"REG","LV",5,"00-0034973","DE","Maxx Crosby","Maxx","Crosby","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-10-04 20:50:52
2024,"REG","LV",5,"00-0036990","LB","Divine Deablo","Divine","Deablo","Oblique",NA,"Questionable","Oblique",NA,"Limited Participation in Practice",2024-10-04 20:50:52
2024,"REG","LV",5,"00-0037383","LB","Kana'i Mauga","Kana'i","Mauga","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-10-04 20:50:52
2024,"REG","LV",5,"00-0037450","RB","Tyreik McAllister","Tyreik","McAllister","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-10-04 20:50:52
2024,"REG","LV",5,"00-0037255","G","Dylan Parham","Dylan","Parham","Achilles",NA,"Questionable","Achilles",NA,"Limited Participation in Practice",2024-10-04 20:50:52
2024,"REG","MIA",5,"00-0036934","LB","Jaelan Phillips","Jaelan","Phillips",NA,NA,NA,"Knee",NA,"Did Not Participate In Practice",2024-10-02 19:50:31
2024,"REG","MIA",5,"00-0030067","T","Terron Armstead","Terron","Armstead",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-10-04 19:26:02
2024,"REG","MIA",5,"00-0034419","WR","Braxton Berrios","Braxton","Berrios",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-10-04 19:28:36
2024,"REG","MIA",5,"00-0033283","LB","Tyus Bowser","Tyus","Bowser",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-10-04 19:34:39
2024,"REG","MIA",5,"00-0033084","CB","Kendall Fuller","Kendall","Fuller",NA,NA,NA,"Concussion",NA,"Full Participation in Practice",2024-10-04 19:26:02
2024,"REG","MIA",5,"00-0035292","LB","David Long","David","Long",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-10-04 19:29:20
2024,"REG","MIA",5,"00-0031687","RB","Raheem Mostert","Raheem","Mostert",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2024-10-04 19:28:42
2024,"REG","MIA",5,"00-0033549","LB","Duke Riley","Duke","Riley",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-10-04 19:29:11
2024,"REG","MIA",5,"00-0034115","RB","Jeffery Wilson","Jeffery","Wilson",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-10-04 19:26:02
2024,"REG","MIA",5,"00-0033040","WR","Tyreek Hill","Tyreek","Hill",NA,NA,NA,"Not injury related - personal matter",NA,"Limited Participation in Practice",2024-10-04 19:30:05
2024,"REG","MIA",5,"00-0033073","DE","Emmanuel Ogbah","Emmanuel","Ogbah",NA,NA,NA,"Not injury related - resting player",NA,"Limited Participation in Practice",2024-10-03 19:48:09
2024,"REG","MIA",5,"00-0033055","CB","Jalen Ramsey","Jalen","Ramsey",NA,NA,NA,"Knee",NA,"Limited Participation in Practice",2024-10-04 19:30:19
2024,"REG","MIA",5,"00-0039880","WR","Malik Washington","Malik","Washington",NA,NA,NA,"Quadricep",NA,"Limited Participation in Practice",2024-10-04 19:26:02
2024,"REG","MIA",5,"00-0030114","S","Jordan Poyer","Jordan","Poyer","Shin",NA,"Out","Shin",NA,"Did Not Participate In Practice",2024-10-04 19:30:44
2024,"REG","MIA",5,"00-0031235","WR","Odell Beckham","Odell","Beckham","Knee",NA,"Questionable","Knee",NA,"Full Participation in Practice",2024-10-04 19:31:22
2024,"REG","MIA",5,"00-0039133","CB","Cam Smith","Cam","Smith","Hamstring",NA,"Questionable","Hamstring",NA,"Full Participation in Practice",2024-10-05 18:16:00
2024,"REG","MIA",5,"00-0037327","QB","Skylar Thompson","Skylar","Thompson","Ribs",NA,"Questionable","Ribs",NA,"Limited Participation in Practice",2024-10-04 19:31:03
2024,"REG","MIN",5,"00-0029542","CB","Stephon Gilmore","Stephon","Gilmore",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-10-04 16:51:52
2024,"REG","MIN",5,"00-0029606","S","Harrison Smith","Harrison","Smith",NA,NA,NA,"Not injury related - resting player",NA,"Did Not Participate In Practice",2024-10-04 16:52:20
2024,"REG","MIN",5,"00-0034869","QB","Sam Darnold","Sam","Darnold",NA,NA,NA,"Knee",NA,"Full Participation in Practice",2024-10-04 14:47:56
2024,"REG","MIN",5,"00-0038101","CB","Akayleb Evans","Akayleb","Evans",NA,NA,NA,"Illness",NA,"Full Participation in Practice",2024-10-04 14:47:56
2024,"REG","MIN",5,"00-0035249","TE","Josh Oliver","Josh","Oliver",NA,NA,NA,"Wrist",NA,"Full Participation in Practice",2024-10-04 14:48:04
2024,"REG","MIN",5,"00-0038807","LB","Ivan Pace","Ivan","Pace",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-10-04 14:47:56
2024,"REG","MIN",5,"00-0034646","WR","Brandon Powell","Brandon","Powell",NA,NA,NA,"Chest",NA,"Full Participation in Practice",2024-10-04 14:48:11
2024,"REG","MIN",5,"00-0035229","TE","T.J. Hockenson","T.J.","Hockenson","Knee",NA,"Out","Knee",NA,"Limited Participation in Practice",2024-10-04 14:48:53
2024,"REG","NE",5,"00-0031852","C","David Andrews","David","Andrews",NA,NA,NA,"Shoulder",NA,"Did Not Participate In Practice",2024-10-03 19:51:04
2024,"REG","NE",5,"00-0039863","T","Caedan Wallace","Caedan","Wallace",NA,NA,NA,"Ankle",NA,"Did Not Participate In Practice",2024-10-03 19:51:04
2024,"REG","NE",5,"00-0039420","TE","Jaheim Bell","Jaheim","Bell",NA,NA,NA,"Neck",NA,"Full Participation in Practice",2024-10-03 19:51:22
2024,"REG","NE",5,"00-0035646","LB","Sione Takitaki","Sione","Takitaki","Knee",NA,"Doubtful","Knee",NA,"Limited Participation in Practice",2024-10-04 19:28:07
2024,"REG","NE",5,"00-0036231","S","Kyle Dugger","Kyle","Dugger","Ankle",NA,"Questionable","Ankle",NA,"Did Not Participate In Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0036345","WR","K.J. Osborn","K.J.","Osborn","Shoulder",NA,"Questionable","Shoulder",NA,"Did Not Participate In Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0033307","WR","Kendrick Bourne","Kendrick","Bourne","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0036193","LB","Anfernee Jennings","Anfernee","Jennings","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0032580","CB","Jonathan Jones","Jonathan","Jones","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0037253","CB","Marcus Jones","Marcus","Jones","Groin",NA,"Questionable","Groin",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0035266","G","Michael Jordan","Michael","Jordan","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0036105","C","Nick Leverett","Nick","Leverett","Ankle",NA,"Questionable","Ankle",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0037287","T","Vederian Lowe","Vederian","Lowe","Knee",NA,"Questionable","Knee",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0039054","S","Marte Mapu","Marte","Mapu","Calf",NA,"Questionable","Calf",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0033883","S","Jabrill Peppers","Jabrill","Peppers","Shoulder",NA,"Questionable","Shoulder",NA,"Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NE",5,"00-0039887","G","Layden Robinson","Layden","Robinson","Ankle","Wrist","Questionable","Ankle","Wrist","Limited Participation in Practice",2024-10-04 19:27:51
2024,"REG","NO",5,"00-0038995","DT","Bryan Bresee","Bryan","Bresee",NA,NA,NA,"Ankle",NA,"Full Participation in Practice",2024-10-05 19:10:13
2024,"REG","NO",5,"00-0029607","LB","Demario Davis","Demario","Davis",NA,NA,NA,"Hamstring",NA,"Full Participation in Practice",2024-10-05 19:09:57
2024,"REG","NO",5,"00-0038905","K","Blake Grupe","Blake","Grupe",NA,NA,NA,"Hip",NA,"Full Participation in Practice",2024-10-05 19:09:04
2024,"REG","NO",5,"00-0036040","TE","Juwan Johnson","Juwan","Johnson",NA,NA,NA,"Forearm",NA,"Full Participation in Practice",2024-10-05 19:09:04
2024,"REG","NO",5,"00-0033906","RB","Alvin Kamara","Alvin","Kamara",NA,NA,NA,"Hip","Ribs","Full Participation in Practice",2024-10-05 19:11:31
