player_id,player_name,team,week,season,game_id,position,passing_yards,passing_tds,completions,attempts,interceptions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,season_avg_passing_yards,l3_avg_passing_yards,season_avg_passing_tds,l3_avg_passing_tds,season_avg_rushing_yards,l3_avg_rushing_yards,season_avg_rushing_tds,l3_avg_rushing_tds,season_avg_receiving_yards,l3_avg_receiving_yards,season_avg_receiving_tds,l3_avg_receiving_tds,season_avg_receptions,l3_avg_receptions,season_avg_carries,l3_avg_carries,games_played
00-0039732,B.Nix,DEN,1,2025,2025_01_TEN_DEN,RB,0.0,0.0,0.0,0.0,0.0,18.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,10.0,0.0,0.0,1.0,1.0,0.0,0.0,2
00-0039732,B.Nix,DEN,2,2025,2025_02_DEN_IND,QB,206.0,3.0,22.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,148.33333333333334,148.33333333333334,0.6666666666666666,0.6666666666666666,19.0,19.0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,3
00-0039732,B.Nix,DEN,2,2025,2025_02_DEN_IND,RB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,3.0,0.0,0.0,0.0,0,117.375,90.0,0.875,1.3333333333333333,16.25,2.3333333333333335,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.0,4
00-0039732,B.Nix,DEN,3,2025,2025_03_DEN_LAC,QB,153.0,1.0,14.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,1.0,1.0,0.0,0.0,5
00-0039732,B.Nix,DEN,3,2025,2025_03_DEN_LAC,RB,0.0,0.0,0.0,0.0,0.0,33.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.666666666666668,21.666666666666668,0.6666666666666666,0.6666666666666666,3.6666666666666665,3.6666666666666665,0.0,0.0,6
00-0039732,B.Nix,DEN,4,2025,2025_04_CIN_DEN,QB,326.0,2.0,29.0,42.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,57.0,57.0,0.5,0.5,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,7
00-0039732,B.Nix,DEN,4,2025,2025_04_CIN_DEN,RB,0.0,0.0,0.0,0.0,0.0,7.0,1.0,6.0,0.0,0.0,0.0,0,121.3,153.66666666666666,1.1,1.3333333333333333,2.8,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7,0.3333333333333333,8
00-0039732,B.Nix,DEN,5,2025,2025_05_DEN_PHI,QB,242.0,1.0,24.0,42.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,0.0,0.0,9
00-0039732,B.Nix,DEN,5,2025,2025_05_DEN_PHI,RB,0.0,0.0,0.0,0.0,0.0,22.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,10
00-0039732,B.Nix,DEN,6,2025,2025_06_DEN_NYJ,QB,174.0,1.0,19.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.0,0.0,1.0,1.0,0.0,0.0,11
00-0039732,B.Nix,DEN,6,2025,2025_06_DEN_NYJ,RB,0.0,0.0,0.0,0.0,0.0,24.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,40.375,36.333333333333336,0.375,0.3333333333333333,3.75,5.0,0.0,0.0,0.75,1.0,8.625,9.666666666666666,12
00-0039732,B.Nix,DEN,7,2025,2025_07_NYG_DEN,QB,279.0,2.0,27.0,54.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.857142857142854,63.666666666666664,0.5714285714285714,1.0,2.857142857142857,3.3333333333333335,0.0,0.0,13
00-0039732,B.Nix,DEN,7,2025,2025_07_NYG_DEN,RB,0.0,0.0,0.0,0.0,0.0,48.0,2.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,35.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.666666666666667,7.666666666666667,14
00-0039732,B.Nix,DEN,8,2025,2025_08_DAL_DEN,QB,247.0,4.0,19.0,30.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,12.0,0.0,0.0,2.0,2.0,0.0,0.0,15
00-0039732,B.Nix,DEN,8,2025,2025_08_DAL_DEN,RB,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,8.5,8.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,16
00-0039732,B.Nix,DEN,9,2025,2025_09_DEN_HOU,QB,173.0,2.0,18.0,39.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,16.625,4.333333333333333,0.125,0.0,1.125,-1.6666666666666667,0.0,0.0,0.375,0.6666666666666666,3.0,0.3333333333333333,17
00-0039732,B.Nix,DEN,9,2025,2025_09_DEN_HOU,RB,0.0,0.0,0.0,0.0,0.0,36.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.133333333333333,22.0,0.06666666666666667,0.0,0.6666666666666666,-1.6666666666666667,0.0,0.0,0.3333333333333333,0.3333333333333333,5.0,7.0,18
00-0039732,B.Nix,DEN,10,2025,2025_10_LV_DEN,QB,150.0,1.0,16.0,29.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.5,-0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,19
00-0039732,B.Nix,DEN,10,2025,2025_10_LV_DEN,RB,0.0,0.0,0.0,0.0,0.0,-2.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.375,2.3333333333333335,0.0,0.0,1.125,3.0,0.0,0.0,0.125,0.3333333333333333,2.125,1.0,20
00-0039732,B.Nix,DEN,11,2025,2025_11_KC_DEN,QB,295.0,0.0,24.0,39.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,78.08333333333333,78.33333333333333,0.5833333333333334,0.6666666666666666,7.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.6666666666666667,21
00-0039732,B.Nix,DEN,11,2025,2025_11_KC_DEN,RB,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.2,4.0,0.0,0.0,-0.2,-0.3333333333333333,0.0,0.0,0.4,0.6666666666666666,1.0,1.3333333333333333,22
00-0039732,B.Nix,DEN,11,2025,2025_11_KC_DEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,17.0,20.0,0.3333333333333333,0.3333333333333333,14.5,25.0,0.0,0.0,1.6666666666666667,2.6666666666666665,3.8333333333333335,3.3333333333333335,23
00-0039737,T.Reiman,ARI,1,2025,2025_01_ARI_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0,1.0,1,122.25,66.33333333333333,0.5,0.3333333333333333,3.5,4.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,1.0,1
00-0039737,T.Reiman,ARI,3,2025,2025_03_ARI_SF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3,0.0,0.0,0.0,0.0,34.05882352941177,70.0,0.23529411764705882,0.3333333333333333,9.352941176470589,8.0,0.11764705882352941,0.3333333333333333,1.411764705882353,1.3333333333333333,8.764705882352942,12.0,2
00-0039737,T.Reiman,ARI,5,2025,2025_05_TEN_ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,20.846153846153847,36.0,0.07692307692307693,0.3333333333333333,3.5384615384615383,0.0,0.07692307692307693,0.0,0.7692307692307693,0.3333333333333333,5.076923076923077,9.0,3
00-0039738,B.Corum,LA,1,2025,2025_01_HOU_LA,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.666666666666668,16.0,0.0,0.0,2.1666666666666665,1.6666666666666667,0.0,0.0,1
00-0039738,B.Corum,LA,1,2025,2025_01_HOU_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.5,53.5,0.0,0.0,5.0,5.0,0.0,0.0,2
00-0039738,B.Corum,LA,2,2025,2025_02_LA_TEN,RB,0.0,0.0,0.0,0.0,0.0,44.0,1.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,18.22222222222222,27.666666666666668,0.3333333333333333,0.6666666666666666,4.0,4.333333333333333,0.0,0.0,0.5555555555555556,0.3333333333333333,4.777777777777778,6.666666666666667,3
00-0039738,B.Corum,LA,3,2025,2025_03_LA_PHI,RB,0.0,0.0,0.0,0.0,0.0,53.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,6.444444444444445,5.0,0.0,0.0,0.8888888888888888,0.0,0.0,0.0,0.1111111111111111,0.0,1.2222222222222223,1.3333333333333333,4
00-0039738,B.Corum,LA,4,2025,2025_04_IND_LA,RB,0.0,0.0,0.0,0.0,0.0,21.0,0.0,9.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,53.0,53.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,5
00-0039738,B.Corum,LA,4,2025,2025_04_IND_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,2.0,4,0.0,0.0,0.0,0.0,36.266666666666666,41.666666666666664,0.26666666666666666,0.3333333333333333,12.8,8.666666666666666,0.06666666666666667,0.0,1.2,0.6666666666666666,7.533333333333333,8.0,6
00-0039738,B.Corum,LA,5,2025,2025_05_SF_LA,RB,0.0,0.0,0.0,0.0,0.0,13.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,15.333333333333334,0.14285714285714285,0.0,2.4285714285714284,2.0,0.0,0.0,7
00-0039738,B.Corum,LA,5,2025,2025_05_SF_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,12.4,15.333333333333334,0.0,0.0,1.2,1.3333333333333333,0.2,0.0,8
00-0039738,B.Corum,LA,6,2025,2025_06_LA_BAL,RB,0.0,0.0,0.0,0.0,0.0,23.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.571428571428573,19.0,0.14285714285714285,0.3333333333333333,1.1428571428571428,0.6666666666666666,0.0,0.0,9
00-0039738,B.Corum,LA,7,2025,2025_07_LA_JAX,RB,0.0,0.0,0.0,0.0,0.0,37.0,0.0,12.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,39.25,25.0,0.125,0.3333333333333333,33.75,48.333333333333336,0.125,0.0,2.25,3.0,8.0,5.666666666666667,10
00-0039738,B.Corum,LA,7,2025,2025_07_LA_JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,107.66666666666667,107.66666666666667,0.3333333333333333,0.3333333333333333,7.333333333333333,7.333333333333333,0.0,0.0,11
00-0039738,B.Corum,LA,9,2025,2025_09_NO_LA,RB,0.0,0.0,0.0,0.0,0.0,58.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.588235294117647,1.3333333333333333,0.0,0.0,11.294117647058824,19.0,0.11764705882352941,0.3333333333333333,1.7647058823529411,1.6666666666666667,0.7647058823529411,0.3333333333333333,12
00-0039738,B.Corum,LA,10,2025,2025_10_LA_SF,RB,0.0,0.0,0.0,0.0,0.0,56.0,0.0,13.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,-0.2857142857142857,0.0,0.0,0.0,13.142857142857142,24.0,0.14285714285714285,0.3333333333333333,0.42857142857142855,0.3333333333333333,0.14285714285714285,0.0,13
00-0039738,B.Corum,LA,11,2025,2025_11_SEA_LA,RB,0.0,0.0,0.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,11.38888888888889,1.6666666666666667,0.1111111111111111,0.0,9.222222222222221,18.666666666666668,0.2222222222222222,0.6666666666666666,1.2777777777777777,2.0,2.5555555555555554,0.6666666666666666,14
00-0039738,B.Corum,LA,11,2025,2025_11_SEA_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,0.0,1.0,2,0.0,0.0,0.0,0.0,12.125,10.666666666666666,0.125,0.3333333333333333,10.875,11.0,0.0,0.0,1.625,1.6666666666666667,3.25,2.3333333333333335,15
00-0039739,R.Wilson,PIT,2,2025,2025_02_SEA_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,1
00-0039739,R.Wilson,PIT,6,2025,2025_06_CLE_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,1.0,1,0.0,0.0,0.0,0.0,3.0,5.0,0.0,0.0,19.6,13.0,0.2,0.3333333333333333,1.6,1.3333333333333333,0.2,0.3333333333333333,2
00-0039739,R.Wilson,PIT,7,2025,2025_07_PIT_CIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2,0.0,0.0,0.0,0.0,17.8,29.666666666666668,0.0,0.0,2.6,4.333333333333333,0.2,0.3333333333333333,0.4,0.6666666666666666,1.4,1.6666666666666667,3
00-0039739,R.Wilson,PIT,8,2025,2025_08_GB_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.0,1.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4
00-0039739,R.Wilson,PIT,9,2025,2025_09_IND_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.7333333333333333,1.3333333333333333,0.06666666666666667,0.0,20.4,23.333333333333332,0.26666666666666666,0.0,2.066666666666667,3.3333333333333335,0.5333333333333333,1.3333333333333333,5
00-0039739,R.Wilson,PIT,10,2025,2025_10_PIT_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0.8333333333333334,0.0,0.0,0.0,18.666666666666668,37.333333333333336,0.16666666666666666,0.3333333333333333,1.0,2.0,0.16666666666666666,0.0,6
00-0039739,R.Wilson,PIT,11,2025,2025_11_CIN_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,1.0,2,0.0,0.0,0.0,0.0,12.333333333333334,12.333333333333334,0.0,0.0,0.6666666666666666,0.6666666666666666,0.0,0.0,0.3333333333333333,0.3333333333333333,2.6666666666666665,2.6666666666666665,7
00-0039746,W.Shipley,PHI,1,2025,2025_01_DAL_PHI,RB,0.0,0.0,0.0,0.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.66666666666667,64.66666666666667,1.0,1.0,6.333333333333333,6.333333333333333,0.0,0.0,1
00-0039746,W.Shipley,PHI,4,2025,2025_04_PHI_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0,25.0,0.0,0.0,3.0,3.0,0.0,0.0,2
00-0039746,W.Shipley,PHI,5,2025,2025_05_DEN_PHI,RB,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.5,7.5,0.0,0.0,6.0,6.0,0.0,0.0,1.0,1.0,3.5,3.5,3
00-0039746,W.Shipley,PHI,5,2025,2025_05_DEN_PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,0.0,0.0,4
00-0039746,W.Shipley,PHI,7,2025,2025_07_PHI_MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5
00-0039746,W.Shipley,PHI,8,2025,2025_08_NYG_PHI,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.214285714285714,6.0,0.07142857142857142,0.0,60.714285714285715,46.333333333333336,0.2857142857142857,0.3333333333333333,5.214285714285714,4.0,0.42857142857142855,0.6666666666666666,6
00-0039746,W.Shipley,PHI,10,2025,2025_10_PHI_GB,RB,0.0,0.0,0.0,0.0,0.0,17.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,7
00-0039746,W.Shipley,PHI,10,2025,2025_10_PHI_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,11.0,0.0,0.0,1.0,1.0,0.0,0.0,8
00-0039750,J.Karty,LA,3,2025,2025_03_LA_PHI,QB,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,7.5,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.6666666666666666,1
00-0039751,J.Whittington,LA,1,2025,2025_01_HOU_LA,RB,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.142857142857142,9.666666666666666,0.0,0.0,2.0,1.0,0.0,0.0,1
00-0039751,J.Whittington,LA,2,2025,2025_02_LA_TEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,2.0,2.0,0.0,0.0,2
00-0039751,J.Whittington,LA,3,2025,2025_03_LA_PHI,RB,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,5.8,5.0,0.0,0.0,0.8,0.0,0.0,0.0,0.2,0.3333333333333333,1.1,1.0,3
00-0039751,J.Whittington,LA,3,2025,2025_03_LA_PHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4
00-0039751,J.Whittington,LA,4,2025,2025_04_IND_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,1,0.0,0.0,0.0,0.0,34.0,26.666666666666668,0.25,0.0,13.125,14.666666666666666,0.0625,0.0,1.4375,2.3333333333333335,7.0625,4.333333333333333,5
00-0039751,J.Whittington,LA,5,2025,2025_05_SF_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,13.5,15.333333333333334,0.0,0.0,1.3333333333333333,1.3333333333333333,0.16666666666666666,0.0,6
00-0039751,J.Whittington,LA,6,2025,2025_06_LA_BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,3.0,4,0.0,0.0,0.0,0.0,16.5,16.5,0.0,0.0,2.0,2.0,0.0,0.0,0.5,0.5,4.5,4.5,7
00-0039751,J.Whittington,LA,7,2025,2025_07_LA_JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,4,0.0,0.0,0.0,0.0,2.75,3.6666666666666665,0.0,0.0,80.75,66.33333333333333,0.25,0.3333333333333333,5.5,4.333333333333333,0.75,1.0,8
00-0039751,J.Whittington,LA,11,2025,2025_11_SEA_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1,0.0,0.0,0.0,0.0,13.444444444444445,18.666666666666668,0.1111111111111111,0.3333333333333333,9.666666666666666,4.666666666666667,0.0,0.0,1.4444444444444444,0.6666666666666666,3.5555555555555554,4.333333333333333,9
00-0039757,T.Jennings,NE,7,2025,2025_07_NE_TEN,RB,0.0,0.0,0.0,0.0,0.0,18.0,0.0,5.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,3.2222222222222223,3.0,0.0,0.0,31.77777777777778,25.0,0.4444444444444444,0.0,2.111111111111111,2.0,0.5555555555555556,0.3333333333333333,1
00-0039757,T.Jennings,NE,8,2025,2025_08_CLE_NE,RB,0.0,0.0,0.0,0.0,0.0,15.0,0.0,2.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,4.5,10.333333333333334,0.08333333333333333,0.0,19.5,28.333333333333332,0.08333333333333333,0.0,1.8333333333333333,2.0,0.5833333333333334,1.3333333333333333,2
00-0039757,T.Jennings,NE,9,2025,2025_09_ATL_NE,RB,0.0,0.0,0.0,0.0,0.0,35.0,1.0,11.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,21.0,29.333333333333332,0.0625,0.0,8.625,17.0,0.0,0.0,1.125,1.6666666666666667,5.1875,6.333333333333333,3
00-0039757,T.Jennings,NE,9,2025,2025_09_ATL_NE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,33.0,0.0,0.0,3.0,3.0,0.0,0.0,4
00-0039757,T.Jennings,NE,10,2025,2025_10_NE_TB,RB,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,2.3333333333333335,0.0,0.0,11.714285714285714,17.666666666666668,0.0,0.0,1.0,0.6666666666666666,0.14285714285714285,0.3333333333333333,5
00-0039792,D.Walker,BAL,2,2025,2025_02_CLE_BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,2.0,2.0,2,32.0,32.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
00-0039792,D.Walker,BAL,3,2025,2025_03_DET_BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,0.0,1.0,1,163.0,163.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
00-0039793,A.Barner,SEA,1,2025,2025_01_SF_SEA,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.625,22.333333333333332,0.5,0.3333333333333333,3.125,2.6666666666666665,0.0,0.0,1
00-0039793,A.Barner,SEA,1,2025,2025_01_SF_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2,131.88888888888889,142.0,1.3333333333333333,1.6666666666666667,1.0,-0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8888888888888888,0.6666666666666666,2
00-0039793,A.Barner,SEA,2,2025,2025_02_SEA_PIT,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.0,0.0,3
00-0039793,A.Barner,SEA,2,2025,2025_02_SEA_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,1.0,2.0,3,0.0,0.0,0.0,0.0,0.5,0.6666666666666666,0.0,0.0,24.5,31.0,0.5,0.6666666666666666,2.0,2.3333333333333335,0.25,0.3333333333333333,4
00-0039793,A.Barner,SEA,3,2025,2025_03_NO_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.0,0.0,1.0,1,0.0,0.0,0.0,0.0,66.0,66.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,5
00-0039793,A.Barner,SEA,4,2025,2025_04_SEA_ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,1.0,3.0,3,0.0,0.0,0.0,0.0,20.866666666666667,10.333333333333334,0.06666666666666667,0.0,7.866666666666666,0.0,0.13333333333333333,0.0,1.0,0.0,5.866666666666666,2.6666666666666665,6
00-0039793,A.Barner,SEA,5,2025,2025_05_TB_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,2.0,7.0,7,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,7
00-0039793,A.Barner,SEA,6,2025,2025_06_SEA_JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,0.0,3.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.25,25.0,0.25,0.0,2.75,2.6666666666666665,0.0,0.0,8
00-0039793,A.Barner,SEA,7,2025,2025_07_HOU_SEA,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,31.894736842105264,22.333333333333332,0.21052631578947367,0.3333333333333333,6.684210526315789,15.666666666666666,0.0,0.0,0.7368421052631579,1.3333333333333333,7.157894736842105,5.333333333333333,9
00-0039793,A.Barner,SEA,7,2025,2025_07_HOU_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.571428571428573,19.333333333333332,0.0,0.0,2.4285714285714284,2.3333333333333335,0.0,0.0,10
00-0039793,A.Barner,SEA,9,2025,2025_09_SEA_WAS,RB,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,9.5,12.666666666666666,0.0,0.0,20.75,27.666666666666668,0.0,0.0,1.25,1.6666666666666667,0.75,0.6666666666666666,11
