player_id,player_name,team,opponent,week,season,game_id,position,passing_yards,passing_tds,completions,attempts,interceptions,rushing_yards,rushing_tds,carries,receiving_yards,receiving_tds,receptions,targets,season_avg_passing_yards,l3_avg_passing_yards,season_avg_passing_tds,l3_avg_passing_tds,season_avg_rushing_yards,l3_avg_rushing_yards,season_avg_rushing_tds,l3_avg_rushing_tds,season_avg_receiving_yards,l3_avg_receiving_yards,season_avg_receiving_tds,l3_avg_receiving_tds,season_avg_receptions,l3_avg_receptions,season_avg_carries,l3_avg_carries,season_avg_completions,l3_avg_completions,season_avg_attempts,l3_avg_attempts,season_avg_targets,l3_avg_targets,season_avg_interceptions,l3_avg_interceptions,games_played
00-0040009,S.Williams,GB,PIT,8,2025,2025_08_GB_PIT,WR,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,8.0,1.0,1.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,31.5,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,0.0,0.0,6
00-0040009,S.Williams,GB,CAR,9,2025,2025_09_CAR_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.8,12.666666666666666,0.2,0.0,1.2,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.6,3.3333333333333335,0.0,0.0,7
00-0040009,S.Williams,GB,PHI,10,2025,2025_10_PHI_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,3.3333333333333335,3.3333333333333335,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8
00-0040009,S.Williams,GB,NYG,11,2025,2025_11_GB_NYG,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,1.0,1,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9
00-0040039,A.Johnson,LAC,JAX,11,2025,2025_11_LAC_JAX,RB,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.4,42.333333333333336,0.0,0.0,3.2,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,4.8,3.3333333333333335,0.0,0.0,1
00-0040058,N.Kallerup,SEA,ARI,10,2025,2025_10_ARI_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-1.3333333333333333,-1.3333333333333333,0.0,0.0,93.66666666666667,93.66666666666667,0.0,0.0,5.333333333333333,5.333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,1
00-0040067,J.Wright,SEA,NO,3,2025,2025_03_NO_SEA,RB,0.0,0.0,0.0,0.0,0.0,20.0,0.0,5.0,0.0,0.0,0.0,0,0.42857142857142855,1.0,0.14285714285714285,0.3333333333333333,50.714285714285715,36.666666666666664,0.5714285714285714,0.3333333333333333,13.714285714285714,20.333333333333332,0.0,0.0,1.5714285714285714,1.6666666666666667,11.142857142857142,11.666666666666666,0.14285714285714285,0.3333333333333333,0.14285714285714285,0.3333333333333333,1.8571428571428572,2.0,0.0,0.0,1
00-0040078,B.Smith,KC,PHI,2,2025,2025_02_PHI_KC,RB,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0,44.0,0.0,0.0,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1
00-0040078,B.Smith,KC,NYG,3,2025,2025_03_KC_NYG,RB,0.0,0.0,0.0,0.0,0.0,13.0,0.0,2.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,30.5,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,2
00-0040078,B.Smith,KC,BAL,4,2025,2025_04_BAL_KC,RB,0.0,0.0,0.0,0.0,0.0,9.0,0.0,4.0,27.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,49.0,0.125,0.0,4.5,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,5.666666666666667,0.0,0.0,3
00-0040078,B.Smith,KC,JAX,5,2025,2025_05_KC_JAX,WR,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,32.0,0.0,3.0,3,0.0,0.0,0.0,0.0,19.5,19.5,0.0,0.0,10.0,10.0,0.0,0.0,3.0,3.0,6.0,6.0,0.0,0.0,0.0,0.0,4.5,4.5,0.0,0.0,4
00-0040078,B.Smith,KC,DET,6,2025,2025_06_DET_KC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,3.0,4,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,4.333333333333333,4.333333333333333,0.0,0.0,1.3333333333333333,1.3333333333333333,4.0,4.0,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,5
00-0040078,B.Smith,KC,LV,7,2025,2025_07_LV_KC,RB,0.0,0.0,0.0,0.0,0.0,39.0,0.0,14.0,42.0,0.0,5.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,124.0,124.0,0.0,0.0,9.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,6
00-0040078,B.Smith,KC,WAS,8,2025,2025_08_WAS_KC,RB,0.0,0.0,0.0,0.0,0.0,8.0,0.0,3.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.625,13.0,0.25,0.0,2.5,1.0,0.125,0.0,0.0,0.0,0.0,0.0,4.75,2.3333333333333335,0.0,0.0,7
00-0040078,B.Smith,KC,BUF,9,2025,2025_09_KC_BUF,RB,0.0,0.0,0.0,0.0,0.0,7.0,0.0,3.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,14.444444444444445,28.666666666666668,0.0,0.0,13.11111111111111,15.0,0.0,0.0,1.6666666666666667,2.0,2.4444444444444446,4.0,0.0,0.0,0.0,0.0,2.4444444444444446,2.6666666666666665,0.0,0.0,8
00-0040078,B.Smith,KC,DEN,11,2025,2025_11_KC_DEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,2.0,3,0.0,0.0,0.0,0.0,2.125,0.0,0.0,0.0,23.625,57.0,0.125,0.3333333333333333,2.5,4.333333333333333,1.0,0.6666666666666666,0.0,0.0,0.0,0.0,3.75,5.0,0.0,0.0,9
00-0040122,A.Jeanty,LV,NE,1,2025,2025_01_LV_NE,RB,0.0,0.0,0.0,0.0,0.0,38.0,1.0,19.0,2.0,0.0,2.0,2,0.0,0.0,0.0,0.0,26.666666666666668,26.666666666666668,0.0,0.0,3.6666666666666665,3.6666666666666665,0.0,0.0,0.3333333333333333,0.3333333333333333,5.333333333333333,5.333333333333333,0.0,0.0,0.0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.0,1
00-0040122,A.Jeanty,LV,LAC,2,2025,2025_02_LAC_LV,RB,0.0,0.0,0.0,0.0,0.0,43.0,0.0,11.0,1.0,0.0,3.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.333333333333334,12.333333333333334,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,2
00-0040122,A.Jeanty,LV,WAS,3,2025,2025_03_LV_WAS,RB,0.0,0.0,0.0,0.0,0.0,63.0,0.0,18.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.2,84.33333333333333,0.8,1.0,3.8,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.2,6.0,0.0,0.0,3
00-0040122,A.Jeanty,LV,CHI,4,2025,2025_04_CHI_LV,RB,0.0,0.0,0.0,0.0,0.0,138.0,1.0,21.0,17.0,2.0,2.0,2,191.66666666666666,191.66666666666666,1.6666666666666667,1.6666666666666667,5.666666666666667,5.666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,20.666666666666668,20.666666666666668,32.666666666666664,32.666666666666664,0.0,0.0,1.3333333333333333,1.3333333333333333,4
00-0040122,A.Jeanty,LV,IND,5,2025,2025_05_LV_IND,RB,0.0,0.0,0.0,0.0,0.0,67.0,0.0,14.0,42.0,0.0,5.0,7,159.8,184.66666666666666,0.8,1.0,47.0,46.0,0.6,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,7.8,7.333333333333333,16.0,20.333333333333332,29.0,36.0,0.0,0.0,0.0,0.0,5
00-0040122,A.Jeanty,LV,TEN,6,2025,2025_06_TEN_LV,RB,0.0,0.0,0.0,0.0,0.0,75.0,1.0,23.0,11.0,0.0,2.0,4,0.0,0.0,0.0,0.0,75.33333333333333,75.33333333333333,0.3333333333333333,0.3333333333333333,11.666666666666666,11.666666666666666,0.3333333333333333,0.3333333333333333,1.6666666666666667,1.6666666666666667,18.333333333333332,18.333333333333332,0.0,0.0,0.0,0.0,2.3333333333333335,2.3333333333333335,0.0,0.0,6
00-0040122,A.Jeanty,LV,KC,7,2025,2025_07_LV_KC,RB,0.0,0.0,0.0,0.0,0.0,21.0,0.0,6.0,13.0,0.0,1.0,1,0.0,0.0,0.0,0.0,74.375,37.0,0.25,0.0,57.875,41.666666666666664,0.25,0.3333333333333333,5.125,5.666666666666667,14.75,11.666666666666666,0.0,0.0,0.0,0.0,6.5,7.0,0.0,0.0,7
00-0040122,A.Jeanty,LV,JAX,9,2025,2025_09_JAX_LV,RB,0.0,0.0,0.0,0.0,0.0,42.0,0.0,13.0,47.0,1.0,5.0,5,0.0,0.0,0.0,0.0,1.3333333333333333,1.3333333333333333,0.0,0.0,16.333333333333332,16.333333333333332,0.3333333333333333,0.3333333333333333,1.3333333333333333,1.3333333333333333,0.6666666666666666,0.6666666666666666,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,8
00-0040122,A.Jeanty,LV,DEN,10,2025,2025_10_LV_DEN,RB,0.0,0.0,0.0,0.0,0.0,60.0,1.0,19.0,3.0,0.0,3.0,5,0.0,0.0,0.0,0.0,0.5714285714285714,-1.0,0.0,0.0,23.142857142857142,46.666666666666664,0.14285714285714285,0.0,2.0,3.0,0.42857142857142855,0.3333333333333333,0.0,0.0,0.0,0.0,2.857142857142857,4.333333333333333,0.0,0.0,9
00-0040122,A.Jeanty,LV,DAL,11,2025,2025_11_DAL_LV,WR,0.0,0.0,0.0,0.0,0.0,7.0,0.0,6.0,27.0,0.0,6.0,8,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.5,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10
00-0040124,T.McMillan,CAR,JAX,1,2025,2025_01_CAR_JAX,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.0,0.0,5.0,9,0.0,0.0,0.0,0.0,-0.375,-0.6666666666666666,0.0,0.0,14.25,7.666666666666667,0.125,0.0,1.625,1.0,0.25,0.3333333333333333,0.0,0.0,0.0,0.0,1.875,1.3333333333333333,0.0,0.0,1
00-0040124,T.McMillan,CAR,ARI,2,2025,2025_02_CAR_ARI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,6.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,8.333333333333334,0.2,0.3333333333333333,0.6,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
00-0040124,T.McMillan,CAR,ATL,3,2025,2025_03_ATL_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,0.0,3.0,8,205.0,205.0,2.0,2.0,38.666666666666664,38.666666666666664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,20.333333333333332,20.333333333333332,35.333333333333336,35.333333333333336,0.0,0.0,0.0,0.0,3
00-0040124,T.McMillan,CAR,NE,4,2025,2025_04_CAR_NE,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62.0,0.0,4.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,4
00-0040124,T.McMillan,CAR,MIA,5,2025,2025_05_MIA_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.0,0.0,6.0,8,223.66666666666666,223.66666666666666,1.3333333333333333,1.3333333333333333,8.333333333333334,8.333333333333334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6666666666666665,2.6666666666666665,21.0,21.0,38.666666666666664,38.666666666666664,0.0,0.0,1.3333333333333333,1.3333333333333333,5
00-0040124,T.McMillan,CAR,DAL,6,2025,2025_06_DAL_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,2.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.166666666666666,14.0,0.0,0.0,1.5,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.3333333333333335,2.0,0.0,0.0,6
00-0040124,T.McMillan,CAR,NYJ,7,2025,2025_07_CAR_NYJ,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.25,23.666666666666668,0.0,0.0,1.75,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.75,2.0,0.0,0.0,7
00-0040124,T.McMillan,CAR,BUF,8,2025,2025_08_BUF_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,7.0,10,0.0,0.0,0.0,0.0,9.5,9.5,0.5,0.5,-2.5,-2.5,0.0,0.0,0.5,0.5,3.5,3.5,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8
00-0040124,T.McMillan,CAR,GB,9,2025,2025_09_CAR_GB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,0.0,4.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,18.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,9
00-0040124,T.McMillan,CAR,NO,10,2025,2025_10_NO_CAR,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0,0.0,5.0,8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,0.0,0.0,10
00-0040124,T.McMillan,CAR,ATL,11,2025,2025_11_CAR_ATL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,130.0,2.0,8.0,12,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,7.333333333333333,7.333333333333333,0.0,0.0,0.6666666666666666,0.6666666666666666,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,0.0,1.6666666666666667,1.6666666666666667,0.0,0.0,11
00-0040126,C.Loveland,CHI,MIN,1,2025,2025_01_MIN_CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,0.0,2.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,16.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,1
00-0040126,C.Loveland,CHI,DET,2,2025,2025_02_CHI_DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.0,0.0,0.0,0.0,-4.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2
00-0040126,C.Loveland,CHI,DAL,3,2025,2025_03_DAL_CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.0,0.0,1.0,3,0.0,0.0,0.0,0.0,-14.0,-14.0,0.0,0.0,3.0,3.0,0.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,3
00-0040126,C.Loveland,CHI,WAS,6,2025,2025_06_CHI_WAS,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.5555555555555556,0.0,0.0,0.0,50.77777777777778,63.0,0.3333333333333333,0.3333333333333333,5.0,6.666666666666667,0.1111111111111111,0.0,0.0,0.0,0.0,0.0,6.555555555555555,8.333333333333334,0.0,0.0,4
00-0040126,C.Loveland,CHI,NO,7,2025,2025_07_NO_CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,3.0,4,0.0,0.0,0.0,0.0,33.25,30.0,0.25,0.0,18.5,22.0,0.0,0.0,2.75,3.0,14.25,12.0,0.0,0.0,0.0,0.0,3.5,3.6666666666666665,0.0,0.0,5
00-0040126,C.Loveland,CHI,BAL,8,2025,2025_08_CHI_BAL,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,48.0,48.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,6
00-0040126,C.Loveland,CHI,CIN,9,2025,2025_09_CHI_CIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.0,2.0,6.0,8,191.0,191.0,2.0,2.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,23.5,23.5,35.5,35.5,0.0,0.0,1.5,1.5,7
00-0040126,C.Loveland,CHI,NYG,10,2025,2025_10_NYG_CHI,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0,0.0,4.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,17.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8
00-0040126,C.Loveland,CHI,MIN,11,2025,2025_11_CHI_MIN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,3.0,4,0.0,0.0,0.0,0.0,-5.0,-5.0,0.0,0.0,5.0,5.0,0.0,0.0,1.5,1.5,0.5,0.5,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,9
00-0040128,T.Warren,IND,MIA,1,2025,2025_01_MIA_IND,WR,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.0,76.0,0.0,7.0,9,159.75,144.0,1.0,1.0,30.5,27.333333333333332,0.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.5,4.0,14.0,13.666666666666666,24.0,24.666666666666668,0.0,0.0,1.0,1.3333333333333333,1
00-0040128,T.Warren,IND,DEN,2,2025,2025_02_DEN_IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,79.0,0.0,4.0,7,0.0,0.0,0.0,0.0,1.25,0.0,0.0,0.0,19.875,23.333333333333332,0.25,0.3333333333333333,3.125,2.6666666666666665,0.125,0.0,0.0,0.0,0.0,0.0,4.375,5.0,0.0,0.0,2
00-0040128,T.Warren,IND,TEN,3,2025,2025_03_IND_TEN,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,3.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.5,11.5,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,3
00-0040128,T.Warren,IND,LA,4,2025,2025_04_IND_LA,WR,0.0,0.0,0.0,0.0,0.0,3.0,1.0,2.0,70.0,0.0,5.0,6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.285714285714285,8.666666666666666,0.14285714285714285,0.0,1.4285714285714286,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.3333333333333333,3.0,1.6666666666666667,0.0,0.0,4
00-0040128,T.Warren,IND,LV,5,2025,2025_05_LV_IND,WR,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,44.0,1.0,4.0,5,122.5,122.5,0.5,0.5,48.5,48.5,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,8.5,8.5,9.5,9.5,18.5,18.5,0.0,0.0,0.0,0.0,5
00-0040128,T.Warren,IND,ARI,6,2025,2025_06_ARI_IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,1.0,6.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,49.0,0.5,0.5,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.5,6.5,0.0,0.0,6
00-0040128,T.Warren,IND,LAC,7,2025,2025_07_IND_LAC,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,1.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.25,13.666666666666666,0.0,0.0,1.5,1.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.3333333333333335,0.0,0.0,7
00-0040128,T.Warren,IND,TEN,8,2025,2025_08_TEN_IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.0,0.0,4.0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.0,103.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,0.0,0.0,8
00-0040128,T.Warren,IND,PIT,9,2025,2025_09_IND_PIT,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.0,0.0,5.0,7,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,18.666666666666668,21.0,0.0,0.0,1.6666666666666667,2.0,0.5,0.0,0.0,0.0,0.0,0.0,2.1666666666666665,2.6666666666666665,0.0,0.0,9
00-0040128,T.Warren,IND,ATL,10,2025,2025_10_ATL_IND,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,0.0,8.0,10,208.5,208.5,1.5,1.5,42.5,42.5,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.0,5.5,5.5,20.0,20.0,35.5,35.5,0.0,0.0,0.5,0.5,10
00-0040129,E.Egbuka,TB,ATL,1,2025,2025_01_TB_ATL,WR,0.0,0.0,0.0,0.0,0.0,9.0,0.0,1.0,67.0,2.0,4.0,6,248.33333333333334,281.6666666666667,2.2222222222222223,2.0,2.5555555555555554,2.3333333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2222222222222223,0.6666666666666666,22.444444444444443,23.333333333333332,32.333333333333336,36.0,0.0,0.0,0.3333333333333333,0.3333333333333333,1
00-0040129,E.Egbuka,TB,HOU,2,2025,2025_02_TB_HOU,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,1.0,4.0,7,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5,1.5,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,2
00-0040129,E.Egbuka,TB,NYJ,3,2025,2025_03_NYJ_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.0,0.0,6.0,8,0.0,0.0,0.0,0.0,64.8,67.0,1.1,0.6666666666666666,23.7,15.333333333333334,0.0,0.0,2.8,3.0,16.9,15.0,0.0,0.0,0.0,0.0,3.5,4.0,0.0,0.0,3
00-0040129,E.Egbuka,TB,PHI,4,2025,2025_04_PHI_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,101.0,1.0,4.0,10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.5,38.5,0.5,0.5,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,0.0,0.0,4
00-0040129,E.Egbuka,TB,SEA,5,2025,2025_05_TB_SEA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163.0,1.0,7.0,8,0.0,0.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,1.0,1.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,5
00-0040129,E.Egbuka,TB,SF,6,2025,2025_06_SF_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.0,0.0,2.0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.0,46.0,0.5,0.5,2.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,6
00-0040129,E.Egbuka,TB,DET,7,2025,2025_07_TB_DET,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0.0,4.0,12,0.0,0.0,0.0,0.0,0.5,0.5,0.0,0.0,14.5,14.5,0.0,0.0,2.0,2.0,0.5,0.5,0.0,0.0,0.0,0.0,2.5,2.5,0.0,0.0,7
00-0040129,E.Egbuka,TB,NO,8,2025,2025_08_TB_NO,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,3.0,9,212.75,208.66666666666666,1.375,1.0,23.625,22.333333333333332,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.625,3.6666666666666665,20.125,19.666666666666668,32.75,34.666666666666664,0.0,0.0,0.625,0.6666666666666666,8
00-0040129,E.Egbuka,TB,NE,10,2025,2025_10_NE_TB,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,115.0,1.0,6.0,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.25,6.0,0.0,0.0,1.25,1.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,2.75,3.0,0.0,0.0,9
00-0040129,E.Egbuka,TB,BUF,11,2025,2025_11_TB_BUF,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,0.0,5.0,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,19.0,0.0,0.0,1.5,1.5,0.0,0.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,10
00-0040130,J.Higgins,HOU,LA,1,2025,2025_01_HOU_LA,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.0,0.0,2.0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,71.0,0.6666666666666666,0.6666666666666666,4.333333333333333,4.333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,9.666666666666666,9.666666666666666,0.0,0.0,1
00-0040130,J.Higgins,HOU,TB,2,2025,2025_02_TB_HOU,WR,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.0,0.0,1.0,1,0.0,0.0,0.0,0.0,60.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,13.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2
