"season","season_type","week","player_display_name","player_position","team_abbr","avg_cushion","avg_separation","avg_intended_air_yards","percent_share_of_intended_air_yards","receptions","targets","catch_percentage","yards","rec_touchdowns","avg_yac","avg_expected_yac","avg_yac_above_expectation","player_gsis_id","player_first_name","player_last_name","player_jersey_number","player_short_name"
2024,"REG",14,"Quentin Johnston","WR","LAC",4.68,3.41704281963872,10.8657142857143,25.82419447934,5,7,71.4285714285714,48,1,4.466,3.9435463038204,0.522453696179598,"00-0038544","Quentin","Johnston",1,"Q.Johnston"
2024,"REG",14,"Evan Engram","TE","JAX",4.526,4.72446143225894,2.91333333333333,11.3935601616478,4,6,66.6666666666667,33,0,4.8875,4.18543799126383,0.702062008736175,"00-0033881","Evan","Engram",17,"E.Engram"
2024,"REG",14,"Trey McBride","TE","ARI",4.47,2.79045405468222,4.51714285714286,31.4360988218919,7,14,50,70,0,5.83428571428571,4.61120967304244,1.22307604124327,"00-0037744","Trey","McBride",85,"T.McBride"
2024,"REG",14,"Malik Nabers","WR","NYG",4.004,1.36338737840699,12.516,30.2472268542014,5,10,50,79,0,4.91,1.15645067985479,3.75354932014521,"00-0039337","Malik","Nabers",1,"M.Nabers"
2024,"REG",14,"CeeDee Lamb","WR","DAL",4.00333333333333,2.11715160444729,7.41571428571429,23.0475513919105,6,7,85.7142857142857,93,1,8.89,1.74927117328465,7.14072882671535,"00-0036358","Cedarian","Lamb",88,"C.Lamb"
2024,"REG",14,"Christian Watson","WR","GB",3.21,2.41681291359244,13.2742857142857,51.994851994852,4,7,57.1428571428571,114,0,12.1175,10.4611392848109,1.65636071518912,"00-0038124","Christian","Watson",9,"C.Watson"
2024,"REG",14,"DK Metcalf","WR","SEA",2.99166666666667,2.70083228021473,9.83666666666667,35.629338967703,4,6,66.6666666666667,49,0,6.56,5.44381873388511,1.11618126611489,"00-0035640","DeKaylin","Metcalf",14,"D.Metcalf"
2024,"REG",15,"Chig Okonkwo","TE","TEN",9.55555555555555,4.16885063405959,5.477,26.7118611002731,8,10,80,59,0,3.77875,2.52882974575256,1.24992025424744,"00-0037809","Chigoziem","Okonkwo",85,"C.Okonkwo"
2024,"REG",15,"Zay Flowers","WR","BAL",9.48857142857143,4.72612971409172,8.69,24.898694281855,6,7,85.7142857142857,53,0,1.31833333333333,2.33070692103635,-1.01237358770302,"00-0039064","Xavien","Flowers",4,"Z.Flowers"
2024,"REG",15,"Brandin Cooks","WR","DAL",9.402,2.81244942537459,11.294,26.9122623075823,3,5,60,34,0,-0.00666666666666534,0.763361666104835,-0.7700283327715,"00-0031236","Brandin","Cooks",3,"B.Cooks"
2024,"REG",15,"Jakobi Meyers","WR","LV",9.11375,2.5462110168393,11.92,29.7586685159501,5,9,55.5555555555556,59,0,1.892,2.08389911880313,-0.19189911880313,"00-0034960","Jakobi","Meyers",16,"J.Meyers"
2024,"REG",15,"Jayden Reed","WR","GB",9,5.8165444110286,-0.185000000000002,-0.612380006620332,5,6,83.3333333333333,34,0,9.076,7.44341059700134,1.63258940299866,"00-0039146","Jayden","Reed",11,"J.Reed"
2024,"REG",15,"DJ Moore","WR","CHI",8.95142857142857,5.28000617056391,0.510000000000001,1.68115703160411,8,8,100,46,0,5.24,5.78521410492792,-0.545214104927918,"00-0034827","Denniston","Moore",2,"D.Moore"
2024,"REG",15,"Troy Franklin","WR","DEN",8.6725,4.91777995276422,6.604,18.4830674503219,2,5,40,9,0,5.305,5.21799248813704,0.0870075118629572,"00-0039868","Troy","Franklin",16,"T.Franklin"
2024,"REG",15,"Marquez Valdes-Scantling","WR","NO",8.64285714285714,2.9916655697268,16.4185714285714,39.6556483334484,2,7,28.5714285714286,64,0,6,5.03262669460491,0.967373305395085,"00-0034272","Marquez","Valdes-Scantling",10,"M.Valdes-Scantling"
2024,"REG",15,"Rome Odunze","WR","CHI",8.40571428571429,2.30136975960929,13.0457142857143,37.6282500309036,2,7,28.5714285714286,39,0,13.075,3.15118202603253,9.92381797396747,"00-0039919","Rome","Odunze",15,"R.Odunze"
2024,"REG",15,"Keenan Allen","WR","CHI",8.39083333333333,3.88939827006672,11.5892307692308,62.0791956817339,6,13,46.1538461538462,82,1,4.015,4.40965954558675,-0.394659545586746,"00-0030279","Keenan","Allen",13,"K.Allen"
2024,"REG",15,"Adam Thielen","WR","CAR",8.01,2.38276941594074,8.77142857142857,28.6287126404625,5,7,71.4285714285714,51,0,5.418,4.75968762198376,0.658312378016234,"00-0030035","Adam","Thielen",19,"A.Thielen"
2024,"REG",15,"T.J. Hockenson","TE","MIN",7.95857142857143,3.40105772843181,7.72142857142857,16.6297458617931,5,7,71.4285714285714,52,0,4.126,3.34821196224593,0.777788037754067,"00-0035229","Thomas","Hockenson",87,"T.Hockenson"
2024,"REG",15,"Jalen McMillan","WR","TB",7.74666666666667,3.57473163126852,11.89,32.5352305376933,5,6,83.3333333333333,75,1,3.092,2.33317830848942,0.758821691510577,"00-0039855","Jalen","McMillan",15,"J.McMillan"
2024,"REG",15,"CeeDee Lamb","WR","DAL",7.61846153846154,3.55500438610823,6.27384615384615,38.8695610732498,9,13,69.2307692307692,116,1,8.12555555555556,6.0969419336158,2.02861362193975,"00-0036358","Cedarian","Lamb",88,"C.Lamb"
2024,"REG",15,"Michael Pittman","WR","IND",7.44125,5.30477899263096,7.57555555555555,21.7598059553825,6,9,66.6666666666667,58,0,2.64833333333334,4.08234647339752,-1.43401314006418,"00-0036252","Michael","Pittman",11,"M.Pittman"
2024,"REG",15,"Jordan Addison","WR","MIN",7.26111111111111,2.97595366107637,8.92666666666667,24.7184788628392,7,9,77.7777777777778,63,0,1.32428571428571,1.87893878900932,-0.55465307472361,"00-0038994","Jordan","Addison",3,"J.Addison"
2024,"REG",15,"Puka Nacua","WR","LAR",7.2325,2.99928560391194,9.17875,41.7761847869375,7,8,87.5,97,0,5.97142857142857,3.66659939080754,2.30482918062103,"00-0039075","Puka","Nacua",17,"P.Nacua"
2024,"REG",15,"Justin Jefferson","WR","MIN",7.16714285714286,3.43286193900018,12.6735714285714,54.5904867392776,7,14,50,73,1,5.14285714285714,2.86388304557566,2.27897409728148,"00-0036322","Justin","Jefferson",18,"J.Jefferson"
2024,"REG",15,"Josh Whyle","TE","TEN",7.11,3.96304286199971,7.582,18.48907530238,5,5,100,37,1,1.55,1.84626907487259,-0.296269074872589,"00-0038589","Josh","Whyle",81,"J.Whyle"
2024,"REG",15,"Noah Fant","TE","SEA",7.04857142857143,1.99122464130696,8.85714285714286,32.0579110651499,3,7,42.8571428571429,15,0,0.473333333333334,2.09827368625665,-1.62494035292332,"00-0035644","Noah","Fant",87,"N.Fant"
2024,"REG",15,"DeAndre Hopkins","WR","KC",7.035,0.89717393761861,10.98,19.3179485675747,5,6,83.3333333333333,36,0,1.572,2.02612154750045,-0.454121547500449,"00-0030564","DeAndre","Hopkins",8,"D.Hopkins"
2024,"REG",15,"Jonnu Smith","TE","MIA",7.00428571428571,3.81030373064591,3.72727272727273,24.0525636512965,9,11,81.8181818181818,48,1,3.19,2.88460229095718,0.305397709042819,"00-0033858","Jonnu","Smith",9,"J.Smith"
2024,"REG",15,"Jalen Coker","WR","CAR",6.94833333333333,3.07688288915511,11.71,32.7598265491677,4,6,66.6666666666667,110,1,15.2525,5.99361238153182,9.25888761846818,"00-0039491","Jalen","Coker",18,"J.Coker"
2024,"REG",15,"Quentin Johnston","WR","LAC",6.942,2.03298605846737,11.187,42.6203901249619,5,10,50,45,1,3.908,2.10780761938399,1.80019238061601,"00-0038544","Quentin","Johnston",1,"Q.Johnston"
2024,"REG",15,"Brenton Strange","TE","JAX",6.80222222222222,2.47844931800995,4.17916666666667,19.0887637028015,11,12,91.6666666666667,73,0,2.29272727272727,2.48789831186786,-0.195171039140583,"00-0038935","Brenton","Strange",85,"B.Strange"
2024,"REG",15,"Dante Pettis","WR","NO",6.644,4.09469109384734,10.72,18.4942378027741,2,5,40,24,0,2.615,4.93230756269099,-2.31730756269099,"00-0034860","Dante","Pettis",17,"D.Pettis"
2024,"REG",15,"Rashod Bateman","WR","BAL",6.584,4.90484769213421,22.232,45.4995702181654,3,5,60,80,2,6.83666666666667,6.60204872451444,0.234617942152232,"00-0036550","Rashod","Bateman",7,"R.Bateman"
2024,"REG",15,"Josh Downs","WR","IND",6.51714285714286,2.73858833316962,7.825,19.9789359461271,3,8,37.5,32,0,4.95666666666667,1.16707188843717,3.78959477822949,"00-0038997","Joshua","Downs",1,"J.Downs"
2024,"REG",15,"Dalton Kincaid","TE","BUF",6.385,4.27167500926383,12.0585714285714,23.9203128542281,4,7,57.1428571428571,53,0,5.7925,5.15534997538219,0.637150024617805,"00-0038933","Dalton","Kincaid",86,"D.Kincaid"
2024,"REG",15,"Mike Evans","WR","TB",6.33727272727273,2.6792433593149,11.5627272727273,58.0061111871209,9,11,81.8181818181818,159,2,7.06111111111111,3.19564093796036,3.86547017315075,"00-0031408","Mike","Evans",13,"M.Evans"
2024,"REG",15,"Malik Washington","WR","MIA",6.195,3.55943115397161,2.26333333333333,7.96667839962454,5,6,83.3333333333333,52,0,8.294,6.41905474850954,1.87494525149047,"00-0039880","Malik","Washington",83,"M.Washington"
2024,"REG",15,"Terry McLaurin","WR","WAS",6.18666666666667,3.33991108193598,19.278,68.5586258401792,7,10,70,73,2,2.19,1.11318256952972,1.07681743047028,"00-0035659","Terry","McLaurin",17,"T.McLaurin"
2024,"REG",15,"Sam LaPorta","TE","DET",6.1825,3.98024249539744,11.23,25.9719234949929,7,10,70,111,0,6.62285714285714,3.63051389534244,2.9923432475147,"00-0039065","Sam","LaPorta",87,"S.LaPorta"
2024,"REG",15,"Ladd McConkey","WR","LAC",6.17142857142857,2.17734933709707,7.81285714285714,20.8358732093874,5,7,71.4285714285714,58,1,3.098,4.77960690796952,-1.68160690796952,"00-0039915","Andrew","McConkey",15,"L.McConkey"
2024,"REG",15,"Ja'Marr Chase","WR","CIN",5.97333333333333,3.54331534623478,5.81818181818182,26.1951538965291,9,11,81.8181818181818,94,0,6.81888888888889,6.45028290713263,0.368605981756257,"00-0036900","Ja'Marr","Chase",1,"J.Chase"
2024,"REG",15,"Xavier Worthy","WR","KC",5.94636363636364,2.43327634714595,8.89454545454545,28.6895581033927,6,11,54.5454545454545,46,0,5.98,5.84908581006196,0.130914189938041,"00-0039894","Xavier","Worthy",1,"X.Worthy"
2024,"REG",15,"Brian Thomas Jr.","WR","JAX",5.93538461538462,4.41729897202448,6.38571428571429,34.0286236297198,10,14,71.4285714285714,105,2,8.842,10.2527700759307,-1.41077007593074,"00-0039893","Brian","Thomas",7,"B.Thomas"
2024,"REG",15,"Tee Higgins","WR","CIN",5.92125,1.95533902673636,13.25125,43.3898166339227,5,8,62.5,88,1,3.354,1.58375816800372,1.77024183199628,"00-0036410","Tamaurice","Higgins",5,"T.Higgins"
2024,"REG",15,"Tim Patrick","WR","DET",5.875,4.1274347787073,10.83625,20.0490298110502,4,8,50,30,1,3.0325,3.23751579558933,-0.205015795589329,"00-0033375","Tim","Patrick",17,"T.Patrick"
2024,"REG",15,"Nico Collins","WR","HOU",5.72666666666667,2.23668676926083,9.72666666666667,29.8303005520343,4,6,66.6666666666667,17,2,0.454999999999998,0.65917321619861,-0.204173216198612,"00-0036554","Nico","Collins",12,"N.Collins"
2024,"REG",15,"Parker Washington","WR","JAX",5.65166666666667,2.50576614603947,14.5083333333333,33.1341352009744,3,6,50,54,0,9.73,3.94407314044584,5.78592685955416,"00-0038606","Christopher","Washington",11,"P.Washington"
2024,"REG",15,"Jerry Jeudy","WR","CLE",5.63,3.72044847639931,7.82857142857143,41.5466262319939,11,14,78.5714285714286,108,0,4.27636363636363,5.09020447195934,-0.813840835595702,"00-0036407","Jerry","Jeudy",3,"J.Jeudy"
2024,"REG",15,"DeVonta Smith","WR","PHI",5.6075,4.29233058720416,5.6175,32.6440677966102,11,12,91.6666666666667,109,1,4.64545454545454,5.90757744673452,-1.26212290127998,"00-0036912","DeVonta","Smith",6,"D.Smith"
2024,"REG",15,"Stone Smartt","TE","LAC",5.54166666666667,4.35980043433867,8.81666666666666,20.1539164888753,5,6,83.3333333333333,50,0,2.514,3.69111671366106,-1.17711671366106,"00-0037475","Stone","Smartt",84,"S.Smartt"
2024,"REG",15,"Courtland Sutton","WR","DEN",5.45333333333333,1.78376477970468,14.6044444444444,73.5740274279317,3,9,33.3333333333333,32,1,0.383333333333333,1.03166301433309,-0.648329680999754,"00-0034348","Courtland","Sutton",14,"C.Sutton"
2024,"REG",15,"Jameson Williams","WR","DET",5.448,2.25894849364608,14.878,17.2043756793635,3,5,60,37,1,-0.099999999999999,0.800218437098181,-0.90021843709818,"00-0037240","Jameson","Williams",9,"Ja.Williams"
2024,"REG",15,"Pat Freiermuth","TE","PIT",5.42166666666667,3.0700809272321,8.60833333333333,34.9506022465828,3,6,50,22,1,1.65,2.54805343465644,-0.898053434656442,"00-0036894","Pat","Freiermuth",88,"P.Freiermuth"
2024,"REG",15,"Brock Bowers","TE","LV",5.33,1.57100971678472,10.7966666666667,17.9694868238558,3,6,50,35,0,6.97666666666667,4.51379346294179,2.46287320372488,"00-0039338","Brock","Bowers",89,"B.Bowers"
2024,"REG",15,"George Kittle","TE","SF",5.23571428571429,1.80016957697939,15.9842857142857,32.6447848285923,4,7,57.1428571428571,61,0,5.7225,8.96373592297118,-3.24123592297118,"00-0033288","George","Kittle",85,"G.Kittle"
2024,"REG",15,"Jaxon Smith-Njigba","WR","SEA",5.20666666666667,3.48359547591599,4.7625,29.5501551189245,10,12,83.3333333333333,83,0,4.141,4.05103088853264,0.0899691114673633,"00-0038543","Jaxon","Smith-Njigba",11,"J.Smith-Njigba"
2024,"REG",15,"Tyreek Hill","WR","MIA",5.16714285714286,1.77056989131231,15.17,62.2961398568579,2,7,28.5714285714286,36,0,1.535,1.00901248369121,0.525987516308788,"00-0033040","Tyreek","Hill",10,"T.Hill"
2024,"REG",15,"Christian Watson","WR","GB",5.155,2.69771481554801,14.8216666666667,49.0621207105815,3,6,50,56,0,1.42666666666667,1.56029480128946,-0.133628134622796,"00-0038124","Christian","Watson",9,"C.Watson"
2024,"REG",15,"Amon-Ra St. Brown","WR","DET",5.036,3.0181251551788,8.99,37.4245472837022,14,18,77.7777777777778,193,1,5.38785714285714,2.81161278167897,2.57624436117817,"00-0036963","Amon-Ra","St. Brown",14,"A.St. Brown"
2024,"REG",15,"Calvin Austin III","WR","PIT",4.986,3.00187375309824,9.218,31.1882528082285,5,5,100,65,0,3.782,5.0415169449172,-1.2595169449172,"00-0037837","Calvin","Austin",19,"C.Austin"
2024,"REG",15,"Malik Nabers","WR","NYG",4.9775,3.49391794383516,6.21642857142857,44.3419778876038,10,14,71.4285714285714,82,1,4.306,4.41813542025191,-0.112135420251912,"00-0039337","Malik","Nabers",1,"M.Nabers"
2024,"REG",15,"Elijah Moore","WR","CLE",4.89833333333333,1.24504224734946,14.0766666666667,32.0166793025019,2,6,33.3333333333333,-1,0,-0.275000000000002,3.34086366559086,-3.61586366559086,"00-0036980","Elijah","Moore",8,"E.Moore"
2024,"REG",15,"Garrett Wilson","WR","NYJ",4.885,2.11237721678529,16.1483333333333,30.0919311758494,3,6,50,56,1,5.19,3.22698893867559,1.96301106132441,"00-0037740","Garrett","Wilson",5,"G.Wilson"
2024,"REG",15,"Khalil Shakir","WR","BUF",4.83666666666667,3.2537773647299,5.69571428571429,11.2984583994559,6,7,85.7142857142857,39,1,5.78,4.85229885385373,0.927701146146269,"00-0037261","Khalil","Shakir",10,"K.Shakir"
2024,"REG",15,"Noah Gray","TE","KC",4.708,2.22177823262032,7.5,10.996100049849,2,5,40,21,1,0.350000000000001,0.611512977957943,-0.261512977957942,"00-0036637","Noah","Gray",83,"N.Gray"
2024,"REG",15,"Trey McBride","TE","ARI",4.685,3.36640307958433,5.243,34.396116250082,9,10,90,87,0,4.23,3.32275994611372,0.907240053886283,"00-0037744","Trey","McBride",85,"T.McBride"
2024,"REG",15,"A.J. Brown","WR","PHI",4.63090909090909,2.55859212367436,7.94545454545455,42.3244552058111,8,11,72.7272727272727,110,1,8.0325,5.6636929650675,2.3688070349325,"00-0035676","Arthur","Brown",11,"A.Brown"
2024,"REG",15,"Wan'Dale Robinson","WR","NYG",4.52111111111111,1.9480161809922,9.81,44.9839506801855,4,9,44.4444444444444,38,0,0.887500000000001,2.18308063892422,-1.29558063892422,"00-0038117","Charles","Robinson",17,"W.Robinson"
2024,"REG",15,"Travis Kelce","TE","KC",4.478,2.73023085922635,10.4875,24.6019411781955,4,8,50,27,0,3.0775,4.35857517323434,-1.28107517323434,"00-0030506","Travis","Kelce",87,"T.Kelce"
2024,"REG",15,"Colby Parkinson","TE","LAR",4.35,3.38233951317346,7.75,22.0458553791887,2,5,40,21,0,6.41,4.3011735448074,2.1088264551926,"00-0036244","Colby","Parkinson",86,"C.Parkinson"
2024,"REG",15,"Davante Adams","WR","NYJ",4.28454545454546,3.76711922163174,11.5908333333333,43.1983353003292,9,12,75,198,2,13.7066666666667,10.989110460333,2.71755620633365,"00-0031381","Davante","Adams",17,"D.Adams"
2024,"REG",15,"Romeo Doubs","WR","GB",4.214,2.63912936010806,17.194,47.429107359594,3,5,60,40,2,3.39666666666667,1.28922656378654,2.10744010288012,"00-0037816","Romeo","Doubs",87,"R.Doubs"
2024,"REG",15,"Calvin Ridley","WR","TEN",3.98,1.9874629015598,13.258,32.3302770191182,3,5,60,41,0,6.18333333333333,0.879224353053284,5.30410898028005,"00-0034837","Calvin","Ridley",0,"C.Ridley"
2024,"REG",15,"Jauan Jennings","WR","SF",3.89777777777778,2.25550296010746,13.0855555555556,34.3603209336251,2,9,22.2222222222222,31,0,4.785,3.95511082313669,0.829889176863304,"00-0036259","Bennie","Jennings",15,"J.Jennings"
2024,"REG",15,"Deebo Samuel Sr.","WR","SF",3.40833333333333,2.36793520814853,6.49428571428571,13.2633114514953,3,7,42.8571428571429,16,0,5.13666666666667,6.1972067168208,-1.06054005015413,"00-0035719","Tyshun","Samuel",1,"D.Samuel"
2024,"REG",15,"Kayshon Boutte","WR","NE",2.926,4.05504932342313,16.434,54.2698632851199,2,5,40,19,0,7.47,5.54494395354527,1.92505604645473,"00-0038608","Kayshon","Boutte",9,"K.Boutte"
2024,"REG",15,"Marvin Harrison Jr.","WR","ARI",2.63,2.24714860481031,14.49,57.0360165321787,2,6,33.3333333333333,32,0,11.8,13.0140605763072,-1.2140605763072,"00-0039849","Marvin","Harrison",18,"M.Harrison"
2024,"REG",16,"Marvin Harrison Jr.","WR","ARI",9.02,2.97186101043784,10.6225,44.6581533448946,4,8,50,39,0,0.1625,0.936694208771677,-0.774194208771677,"00-0039849","Marvin","Harrison",18,"M.Harrison"
2024,"REG",16,"Terry McLaurin","WR","WAS",8.516,4.51860633131927,9.46666666666667,20.7405243555101,5,6,83.3333333333333,60,1,4.294,4.15865117791162,0.135348822088379,"00-0035659","Terry","McLaurin",17,"T.McLaurin"
2024,"REG",16,"Jalen McMillan","WR","TB",8.48714285714286,2.92159350873162,14.6857142857143,25.1148245871201,5,7,71.4285714285714,57,1,3.106,3.6990234485327,-0.593023448532694,"00-0039855","Jalen","McMillan",15,"J.McMillan"
2024,"REG",16,"Demario Douglas","WR","NE",8.4825,5.67531633953864,0.00600000000000094,0.0124450344312639,4,5,80,33,0,8.69,9.64620224107189,-0.956202241071892,"00-0038621","Demario","Douglas",3,"D.Douglas"
2024,"REG",16,"David Njoku","TE","CLE",8.44142857142857,3.01384831839377,4.874,33.9131644865015,8,10,80,66,0,5.64375,4.00080154847931,1.64294845152069,"00-0033885","David","Njoku",85,"D.Njoku"
2024,"REG",16,"Courtland Sutton","WR","DEN",8.415,3.28079068983708,7.73,35.671435163821,5,6,83.3333333333333,50,0,2.514,2.6475331968401,-0.133533196840095,"00-0034348","Courtland","Sutton",14,"C.Sutton"
2024,"REG",16,"Parker Washington","WR","JAX",8.39,4.83403289315747,6.72,18.5413409362641,6,6,100,54,0,2.28,2.33141794486955,-0.0514179448695509,"00-0038606","Christopher","Washington",11,"P.Washington"
2024,"REG",16,"Michael Wilson","WR","ARI",8.272,3.36699910441544,15.878,41.7205318198539,2,5,40,44,0,10.57,7.35313687598273,3.21686312401727,"00-0038559","Michael","Wilson",14,"Mi.Wilson"
2024,"REG",16,"Sam LaPorta","TE","DET",8.088,3.34154960821032,4.83714285714286,18.3941764450239,4,7,57.1428571428571,43,1,4.8125,4.23453079632691,0.577969203673093,"00-0039065","Sam","LaPorta",87,"S.LaPorta"
2024,"REG",16,"Dyami Brown","WR","WAS",8.058,2.70214050114277,15.656,28.5839480026291,4,5,80,56,0,4.2125,5.33595319487267,-1.12345319487267,"00-0036626","Dyami","Brown",2,"D.Brown"
2024,"REG",16,"Mike Evans","WR","TB",7.875,1.93757005244288,16.8475,32.9277826639304,5,8,62.5,69,0,1.99,2.29764918167473,-0.307649181674724,"00-0031408","Mike","Evans",13,"M.Evans"
2024,"REG",16,"Deebo Samuel Sr.","WR","SF",7.53833333333333,4.98230436233029,2.52,12.2382905244982,7,9,77.7777777777778,96,1,13.1785714285714,7.37858181244366,5.79998961612776,"00-0035719","Tyshun","Samuel",1,"D.Samuel"
2024,"REG",16,"Chig Okonkwo","TE","TEN",7.41142857142857,4.13804683930276,6.15909090909091,29.8497598801604,9,11,81.8181818181818,81,0,5.02888888888889,3.62583305705992,1.40305583182897,"00-0037809","Chigoziem","Okonkwo",85,"C.Okonkwo"
2024,"REG",16,"Keenan Allen","WR","CHI",7.36416666666667,3.62625606101991,10.8761538461538,41.0790551730149,9,13,69.2307692307692,141,1,6.24111111111111,5.56747837569755,0.673632735413566,"00-0030279","Keenan","Allen",13,"K.Allen"
2024,"REG",16,"Marquise Brown","WR","KC",7.2975,4.17391740068722,6.8025,24.3293991416309,5,8,62.5,45,0,6.96,8.83591330206798,-1.87591330206798,"00-0035662","Marquise","Brown",5,"M.Brown"
2024,"REG",16,"Wan'Dale Robinson","WR","NYG",7.17727272727273,2.65604878490033,3.63583333333333,16.5471991504532,7,12,58.3333333333333,62,0,7.13428571428571,6.54624363056292,0.588042083722795,"00-0038117","Charles","Robinson",17,"W.Robinson"
2024,"REG",16,"Malik Nabers","WR","NYG",7.175,3.16956871798138,9.78642857142857,51.9626806235066,7,14,50,68,0,5.28142857142857,4.72224631596393,0.559182255464642,"00-0039337","Malik","Nabers",1,"M.Nabers"
2024,"REG",16,"Brock Bowers","TE","LV",7.11125,3.55443964098341,3.38615384615385,19.3775586565127,11,13,84.6153846153846,99,0,5.78818181818182,4.65903517291136,1.12914664527046,"00-0039338","Brock","Bowers",89,"B.Bowers"
2024,"REG",16,"George Kittle","TE","SF",6.9675,3.84624624508357,4.02444444444444,19.5445715519102,8,9,88.8888888888889,106,0,9.1725,5.66623398340744,3.50626601659256,"00-0033288","George","Kittle",85,"G.Kittle"
2024,"REG",16,"Brian Thomas Jr.","WR","JAX",6.87,3.4560623688432,10.0538461538462,60.1030074496459,9,13,69.2307692307692,132,1,6.30777777777778,5.26743589005895,1.04034188771882,"00-0039893","Brian","Thomas",7,"B.Thomas"
2024,"REG",16,"Dante Pettis","WR","NO",6.835,1.81053528628692,12.36,37.360739269367,2,7,28.5714285714286,31,0,3.14,2.86309134075395,0.276908659246047,"00-0034860","Dante","Pettis",17,"D.Pettis"
2024,"REG",16,"Xavier Worthy","WR","KC",6.83444444444445,3.86230918868418,5.93363636363636,29.1800786838341,7,11,63.6363636363636,65,1,8.57,8.00184647130865,0.568153528691349,"00-0039894","Xavier","Worthy",1,"X.Worthy"
2024,"REG",16,"Zay Flowers","WR","BAL",6.8275,2.64186352637806,13.415,47.8146580530185,5,8,62.5,100,0,5.964,2.79763180960695,3.16636819039305,"00-0039064","Xavien","Flowers",4,"Z.Flowers"
2024,"REG",16,"Amon-Ra St. Brown","WR","DET",6.77857142857143,3.51372890584341,7.865,34.180790960452,6,8,75,70,1,5.575,5.05140215049766,0.523597849502337,"00-0036963","Amon-Ra","St. Brown",14,"A.St. Brown"
2024,"REG",16,"Travis Kelce","TE","KC",6.6875,4.35506670897481,4.94285714285714,15.4685264663805,5,7,71.4285714285714,30,0,0.424000000000002,1.78557606599799,-1.36157606599798,"00-0030506","Travis","Kelce",87,"T.Kelce"
2024,"REG",16,"Khalil Shakir","WR","BUF",6.68333333333333,2.74331677158448,17.1833333333333,31.8013571869217,2,6,33.3333333333333,22,0,4.695,6.96180305503776,-2.26680305503776,"00-0037261","Khalil","Shakir",10,"K.Shakir"
2024,"REG",16,"Dalton Schultz","TE","HOU",6.654,4.70955487488598,5.6,10.944714533506,5,8,62.5,45,1,6.326,6.85101296329885,-0.525012963298851,"00-0034383","Dalton","Schultz",86,"D.Schultz"
2024,"REG",16,"Tee Higgins","WR","CIN",6.64818181818182,3.21708943952175,7.72090909090909,36.5967165079502,8,11,72.7272727272727,58,1,1.82625,1.55979097398151,0.266459026018492,"00-0036410","Tamaurice","Higgins",5,"T.Higgins"
2024,"REG",16,"Payne Durham","TE","TB",6.53,4.67257521165627,6.10714285714286,10.4441512752858,5,7,71.4285714285714,29,0,1.874,1.919906372127,-0.0459063721270041,"00-0039050","Payne","Durham",87,"P.Durham"
2024,"REG",16,"Elijah Moore","WR","CLE",6.5225,5.12308637744836,8.328,28.9730030615085,2,5,40,21,0,2.84,8.18641030577561,-5.34641030577561,"00-0036980","Elijah","Moore",8,"E.Moore"
2024,"REG",16,"Darnell Mooney","WR","ATL",6.51666666666667,2.99161818642339,12.275,47.5990434951205,5,6,83.3333333333333,82,0,4.642,5.95124855881233,-1.30924855881233,"00-0036309","Darnell","Mooney",1,"D.Mooney"
2024,"REG",16,"Puka Nacua","WR","LAR",6.51375,4.54171531187422,0.354444444444446,5.05306510375418,8,9,88.8888888888889,56,0,6.45375,6.40650011688285,0.0472498831171446,"00-0039075","Puka","Nacua",17,"P.Nacua"
2024,"REG",16,"DeVonta Smith","WR","PHI",6.43571428571429,2.61694097161648,7.2825,24.7084269901183,6,8,75,51,0,0.846666666666667,1.28630302248742,-0.439636355820754,"00-0036912","DeVonta","Smith",6,"D.Smith"
2024,"REG",16,"Olamide Zaccheaus","WR","WAS",6.39,5.31827601388127,4.6,13.4375228218798,5,8,62.5,70,2,8.744,6.69308847766883,2.05091152233116,"00-0035208","Olamide","Zaccheaus",14,"O.Zaccheaus"
2024,"REG",16,"Adam Thielen","WR","CAR",6.38833333333333,2.69143225356003,11.2016666666667,39.8541271347249,5,6,83.3333333333333,43,1,1.594,1.67043215781109,-0.0764321578110851,"00-0030035","Adam","Thielen",19,"A.Thielen"
2024,"REG",16,"Josh Palmer","WR","LAC",6.21833333333333,2.04815796029895,16.485,48.6068111455108,3,6,50,41,0,3.29333333333333,1.553365182499,1.73996815083433,"00-0036988","Josh","Palmer",5,"J.Palmer"
2024,"REG",16,"Ja'Marr Chase","WR","CIN",6.21625,3.15500834673054,10.00875,34.5025207911406,6,8,75,97,1,7.09833333333333,1.30838585221359,5.78994748111974,"00-0036900","Ja'Marr","Chase",1,"J.Chase"
2024,"REG",16,"Quentin Johnston","WR","LAC",6.17166666666667,3.37294250485218,6.21,18.3104820875719,3,6,50,18,0,1.23,1.73701107168019,-0.507011071680191,"00-0038544","Quentin","Johnston",1,"Q.Johnston"
2024,"REG",16,"Drake London","WR","ATL",6.1,2.4493061529651,6.6225,34.2402895366122,5,8,62.5,59,0,5.304,2.82999895272314,2.47400104727685,"00-0037238","Drake","London",5,"D.London"
2024,"REG",16,"Jauan Jennings","WR","SF",6.06333333333333,1.88963133278859,14.26,46.1687891215195,4,6,66.6666666666667,51,0,-0.227500000000001,1.41061576812598,-1.63811576812598,"00-0036259","Bennie","Jennings",15,"J.Jennings"
