"game_id","game_key","official_name","position","jersey_number","official_id","season","season_type","week"
"2025100506","59914","Adrian Hill","Referee",29,"493",2025,"REG",5
"2025100506","59914","Trawick Boger","Field Judge",23,"874",2025,"REG",5
"2025100506","59914","Roy Ellison","Umpire",81,"425",2025,"REG",5
"2025100506","59914","Clay Reynard","Side Judge",18,"757",2025,"REG",5
"2025100507","59915","Dino Paganelli","Back Judge",105,"464",2025,"REG",5
"2025100507","59915","Boris Cheek","Side Judge",41,"211",2025,"REG",5
"2025100507","59915","Dyrol Prioleau","Field Judge",109,"472",2025,"REG",5
"2025100507","59915","Jay Bilbo","Down Judge",84,"938",2025,"REG",5
"2025100507","59915","Tra Blake","Umpire",3,"873",2025,"REG",5
"2025100507","59915","Shawn Smith","Referee",14,"758",2025,"REG",5
"2025100507","59915","Jeff Seeman","Line Judge",45,"415",2025,"REG",5
"2025100508","59916","Danny Short","Down Judge",113,"792",2025,"REG",5
"2025100508","59916","Brett Bergman","Line Judge",17,"939",2025,"REG",5
"2025100508","59916","Rich Martinez","Back Judge",39,"691",2025,"REG",5
"2025100508","59916","Brandon Cruse","Umpire",22,"840",2025,"REG",5
"2025100508","59916","Craig Wrolstad","Referee",4,"431",2025,"REG",5
"2025100508","59916","Frank Steratore","Side Judge",132,"796",2025,"REG",5
"2025100508","59916","Jeff Shears","Field Judge",60,"933",2025,"REG",5
"2025100509","59917","Nathan Jones","Field Judge",33,"783",2025,"REG",5
"2025100509","59917","Daniel Gallagher","Down Judge",85,"876",2025,"REG",5
"2025100509","59917","Quentin Givens","Line Judge",65,"769",2025,"REG",5
"2025100509","59917","Derek Anderson","Umpire",66,"890",2025,"REG",5
"2025100509","59917","Martin Hankins","Back Judge",133,"845",2025,"REG",5
"2025100509","59917","Carl Cheffers","Referee",51,"279",2025,"REG",5
"2025100509","59917","Eugene Hall","Side Judge",103,"686",2025,"REG",5
"2025100510","59918","Carl Johnson","Line Judge",101,"285",2025,"REG",5
"2025100510","59918","Matt Edwards","Back Judge",96,"774",2025,"REG",5
"2025100510","59918","Duane Heydt","Umpire",42,"877",2025,"REG",5
"2025100510","59918","John Hussey","Referee",35,"422",2025,"REG",5
"2025100510","59918","Allen Baynes","Side Judge",56,"482",2025,"REG",5
"2025100510","59918","Max Causey","Down Judge",21,"839",2025,"REG",5
"2025100510","59918","Anthony Flemming","Field Judge",90,"843",2025,"REG",5
"2025100511","59919","Tim Podraza","Line Judge",47,"477",2025,"REG",5
"2025100511","59919","Patrick Holt","Down Judge",106,"846",2025,"REG",5
"2025100511","59919","Larry Smith","Umpire",102,"794",2025,"REG",5
"2025100511","59919","Jason Ledet","Field Judge",72,"879",2025,"REG",5
"2025100511","59919","Jim Quirk","Side Judge",5,"494",2025,"REG",5
"2025100511","59919","Jimmy Russell","Back Judge",82,"827",2025,"REG",5
"2025100511","59919","Shawn Hochuli","Referee",83,"687",2025,"REG",5
"2025100600","59920","Brad Rogers","Referee",126,"772",2025,"REG",5
"2025100600","59920","Greg Yette","Back Judge",38,"496",2025,"REG",5
"2025100600","59920","Kevin Codey","Line Judge",16,"683",2025,"REG",5
"2025100600","59920","Joe Blubaugh","Field Judge",57,"834",2025,"REG",5
"2025100600","59920","Patrick Turner","Down Judge",13,"699",2025,"REG",5
"2025100600","59920","David Meslow","Side Judge",118,"498",2025,"REG",5
"2025100600","59920","Bryan Neale","Umpire",92,"692",2025,"REG",5
"2025100900","59921","Clete Blakeman","Referee",34,"480",2025,"REG",6
"2025100900","59921","Jonah Monroe","Back Judge",120,"737",2025,"REG",6
"2025100900","59921","James Coleman","Side Judge",95,"460",2025,"REG",6
"2025100900","59921","Karina Tovar","Field Judge",91,"950",2025,"REG",6
"2025100900","59921","Andy Warner","Down Judge",64,"961",2025,"REG",6
"2025100900","59921","Scott Campbell","Umpire",127,"937",2025,"REG",6
"2025100900","59921","Kent Payne","Line Judge",79,"307",2025,"REG",6
"2025101200","59922","Tom Stephan","Down Judge",68,"246",2025,"REG",6
"2025101200","59922","Brad Freeman","Back Judge",88,"685",2025,"REG",6
"2025101200","59922","Mark Pellis","Umpire",131,"695",2025,"REG",6
"2025101200","59922","Land Clark","Referee",130,"781",2025,"REG",6
"2025101200","59922","Jeff Hutcheon","Line Judge",46,"953",2025,"REG",6
"2025101200","59922","Jabir Walker","Field Judge",26,"700",2025,"REG",6
"2025101200","59922","Dominique Pender","Side Judge",114,"880",2025,"REG",6
"2025101201","59923","Rusty Baynes","Line Judge",59,"492",2025,"REG",6
"2025101201","59923","Lo van Pham","Side Judge",99,"855",2025,"REG",6
"2025101201","59923","Scott Helverson","Back Judge",93,"432",2025,"REG",6
"2025101201","59923","Mike Carr","Down Judge",63,"763",2025,"REG",6
"2025101201","59923","Sean Petty","Field Judge",28,"941",2025,"REG",6
"2025101201","59923","Alex Kemp","Referee",55,"689",2025,"REG",6
"2025101201","59923","Brandon Ellison","Umpire",128,"920",2025,"REG",6
"2025101202","59924","Allen Baynes","Side Judge",56,"482",2025,"REG",6
"2025101202","59924","Anthony Flemming","Field Judge",90,"843",2025,"REG",6
"2025101202","59924","Matt Edwards","Back Judge",96,"774",2025,"REG",6
"2025101202","59924","Max Causey","Down Judge",21,"839",2025,"REG",6
"2025101202","59924","Duane Heydt","Umpire",42,"877",2025,"REG",6
"2025101202","59924","Carl Johnson","Line Judge",101,"285",2025,"REG",6
"2025101202","59924","John Hussey","Referee",35,"422",2025,"REG",6
"2025101203","59925","Shawn Hochuli","Referee",83,"687",2025,"REG",6
"2025101203","59925","Larry Smith","Umpire",102,"794",2025,"REG",6
"2025101203","59925","Jason Ledet","Field Judge",72,"879",2025,"REG",6
"2025101203","59925","Patrick Holt","Down Judge",106,"846",2025,"REG",6
"2025101203","59925","Tim Podraza","Line Judge",47,"477",2025,"REG",6
"2025101203","59925","Greg Meyer","Back Judge",78,"410",2025,"REG",6
"2025101203","59925","Jim Quirk","Side Judge",5,"494",2025,"REG",6
"2025101204","59926","Clay Martin","Referee",19,"690",2025,"REG",6
"2025101204","59926","Steven Woods","Umpire",54,"773",2025,"REG",6
"2025101204","59926","Jerod Phillips","Down Judge",6,"771",2025,"REG",6
"2025101204","59926","Dave Hawkshaw","Field Judge",107,"802",2025,"REG",6
"2025101204","59926","Greg Wilson","Back Judge",119,"483",2025,"REG",6
"2025101204","59926","Brian Perry","Line Judge",97,"881",2025,"REG",6
"2025101204","59926","Alonzo Ramsey III","Side Judge",80,"882",2025,"REG",6
"2025101205","59927","Aaron Santi","Field Judge",50,"740",2025,"REG",6
"2025101205","59927","Scott Walker","Umpire",11,"956",2025,"REG",6
"2025101205","59927","Tripp Sutter","Line Judge",37,"853",2025,"REG",6
"2025101205","59927","Dale Keller","Down Judge",9,"896",2025,"REG",6
"2025101205","59927","Todd Prukop","Back Judge",30,"491",2025,"REG",6
"2025101205","59927","Jimmy Buchanan","Side Judge",86,"486",2025,"REG",6
"2025101205","59927","Bill Vinovich","Referee",52,"288",2025,"REG",6
"2025101206","59928","Keith Washington","Side Judge",7,"479",2025,"REG",6
"2025101206","59928","Courtney Brown","Back Judge",48,"962",2025,"REG",6
"2025101206","59928","Ronald Torbert","Referee",62,"495",2025,"REG",6
"2025101206","59928","Barry Anderson","Umpire",20,"468",2025,"REG",6
"2025101206","59928","Frank LeBlanc","Down Judge",44,"848",2025,"REG",6
"2025101206","59928","Ryan Dickson","Field Judge",25,"749",2025,"REG",6
"2025101206","59928","Brian Bolinger","Line Judge",40,"780",2025,"REG",6
"2025101207","59929","Brad Rogers","Referee",126,"772",2025,"REG",6
"2025101207","59929","Greg Yette","Back Judge",38,"496",2025,"REG",6
"2025101207","59929","David Meslow","Side Judge",118,"498",2025,"REG",6
"2025101207","59929","Joe Blubaugh","Field Judge",57,"834",2025,"REG",6
"2025101207","59929","Patrick Turner","Down Judge",13,"699",2025,"REG",6
"2025101207","59929","Bryan Neale","Umpire",92,"692",2025,"REG",6
"2025101207","59929","Kevin Codey","Line Judge",16,"683",2025,"REG",6
"2025101208","59930","Daniel Gallagher","Down Judge",85,"876",2025,"REG",6
"2025101208","59930","Martin Hankins","Back Judge",133,"845",2025,"REG",6
"2025101208","59930","Nathan Jones","Field Judge",33,"783",2025,"REG",6
"2025101208","59930","Quentin Givens","Line Judge",65,"769",2025,"REG",6
"2025101208","59930","Derek Anderson","Umpire",66,"890",2025,"REG",6
"2025101208","59930","Carl Cheffers","Referee",51,"279",2025,"REG",6
"2025101208","59930","Eugene Hall","Side Judge",103,"686",2025,"REG",6
"2025101209","59931","Tyree Walton","Back Judge",2,"942",2025,"REG",6
"2025101209","59931","Chad Hill","Side Judge",125,"181",2025,"REG",6
"2025101209","59931","Sarah Thomas","Down Judge",53,"760",2025,"REG",6
"2025101209","59931","Marcus Woods","Umpire",71,"885",2025,"REG",6
"2025101209","59931","Rick Patterson","Field Judge",15,"212",2025,"REG",6
"2025101209","59931","Brad Allen","Referee",122,"681",2025,"REG",6
"2025101209","59931","Walter Flowers","Line Judge",32,"940",2025,"REG",6
"2025101210","59932","Trawick Boger","Field Judge",23,"874",2025,"REG",6
"2025101210","59932","Derick Bowers","Down Judge",74,"429",2025,"REG",6
"2025101210","59932","Roy Ellison","Umpire",81,"425",2025,"REG",6
"2025101210","59932","Adrian Hill","Referee",29,"493",2025,"REG",6
"2025101210","59932","Greg Steed","Back Judge",12,"189",2025,"REG",6
"2025101210","59932","Clay Reynard","Side Judge",18,"757",2025,"REG",6
"2025101210","59932","Julian Mapp","Line Judge",10,"490",2025,"REG",6
"2025101211","59933","Jeff Shears","Field Judge",60,"933",2025,"REG",6
"2025101211","59933","Danny Short","Down Judge",113,"792",2025,"REG",6
"2025101211","59933","Craig Wrolstad","Referee",4,"431",2025,"REG",6
"2025101211","59933","Rich Martinez","Back Judge",39,"691",2025,"REG",6
"2025101211","59933","Brett Bergman","Line Judge",17,"939",2025,"REG",6
"2025101211","59933","Frank Steratore","Side Judge",132,"796",2025,"REG",6
"2025101211","59933","Brandon Cruse","Umpire",22,"840",2025,"REG",6
"2025101300","59934","Shawn Smith","Referee",14,"758",2025,"REG",6
"2025101300","59934","Dyrol Prioleau","Field Judge",109,"472",2025,"REG",6
"2025101300","59934","Jeff Seeman","Line Judge",45,"415",2025,"REG",6
"2025101300","59934","Dino Paganelli","Back Judge",105,"464",2025,"REG",6
"2025101300","59934","Boris Cheek","Side Judge",41,"211",2025,"REG",6
"2025101300","59934","Jay Bilbo","Down Judge",84,"938",2025,"REG",6
"2025101300","59934","Tra Blake","Umpire",3,"873",2025,"REG",6
"2025101301","59935","Dana McKenzie","Down Judge",8,"478",2025,"REG",6
"2025101301","59935","Mearl Robinson","Field Judge",31,"775",2025,"REG",6
"2025101301","59935","Terrence Miles","Back Judge",111,"481",2025,"REG",6
"2025101301","59935","Anthony Jeffries","Side Judge",36,"824",2025,"REG",6
"2025101301","59935","Alex Moore","Referee",49,"932",2025,"REG",6
"2025101301","59935","Thomas Eaton","Line Judge",87,"821",2025,"REG",6
"2025101301","59935","Terry Killens Jr.","Umpire",77,"786",2025,"REG",6
"2025101600","59936","Alonzo Ramsey III","Side Judge",80,"882",2025,"REG",7
"2025101600","59936","Greg Wilson","Back Judge",119,"483",2025,"REG",7
"2025101600","59936","Dave Hawkshaw","Field Judge",107,"802",2025,"REG",7
"2025101600","59936","Brian Perry","Line Judge",97,"881",2025,"REG",7
"2025101600","59936","Clay Martin","Referee",19,"690",2025,"REG",7
"2025101600","59936","Jerod Phillips","Down Judge",6,"771",2025,"REG",7
"2025101600","59936","Steven Woods","Umpire",54,"773",2025,"REG",7
"2025101900","59937","Adrian Hill","Referee",29,"493",2025,"REG",7
"2025101900","59937","Trawick Boger","Field Judge",23,"874",2025,"REG",7
"2025101900","59937","Thomas Eaton","Line Judge",87,"821",2025,"REG",7
"2025101900","59937","Derick Bowers","Down Judge",74,"429",2025,"REG",7
"2025101900","59937","Roy Ellison","Umpire",81,"425",2025,"REG",7
"2025101900","59937","Greg Steed","Back Judge",12,"189",2025,"REG",7
"2025101900","59937","Clay Reynard","Side Judge",18,"757",2025,"REG",7
"2025101901","59938","Tony Josselyn","Back Judge",67,"784",2025,"REG",7
"2025101901","59938","Don Willard","Side Judge",58,"798",2025,"REG",7
"2025101901","59938","Mark Stewart","Line Judge",75,"797",2025,"REG",7
"2025101901","59938","Brian Sakowski","Down Judge",112,"900",2025,"REG",7
"2025101901","59938","Tra Blake","Umpire",3,"873",2025,"REG",7
"2025101901","59938","Scott Novak","Referee",1,"693",2025,"REG",7
"2025101901","59938","Terry Brown","Field Judge",43,"462",2025,"REG",7
"2025101902","59939","Jason Ledet","Field Judge",72,"879",2025,"REG",7
"2025101902","59939","Patrick Holt","Down Judge",106,"846",2025,"REG",7
"2025101902","59939","Jim Quirk","Side Judge",5,"494",2025,"REG",7
"2025101902","59939","Jimmy Russell","Back Judge",82,"827",2025,"REG",7
"2025101902","59939","Shawn Hochuli","Referee",83,"687",2025,"REG",7
"2025101902","59939","Larry Smith","Umpire",102,"794",2025,"REG",7
"2025101902","59939","Tim Podraza","Line Judge",47,"477",2025,"REG",7
"2025101903","59940","Kent Payne","Line Judge",79,"307",2025,"REG",7
"2025101903","59940","Karina Tovar","Field Judge",91,"950",2025,"REG",7
"2025101903","59940","Jonah Monroe","Back Judge",120,"737",2025,"REG",7
"2025101903","59940","Andy Warner","Down Judge",64,"961",2025,"REG",7
"2025101903","59940","Scott Campbell","Umpire",127,"937",2025,"REG",7
"2025101903","59940","Clete Blakeman","Referee",34,"480",2025,"REG",7
"2025101903","59940","James Coleman","Side Judge",95,"460",2025,"REG",7
"2025101904","59941","Jimmy Buchanan","Side Judge",86,"486",2025,"REG",7
"2025101904","59941","Tripp Sutter","Line Judge",37,"853",2025,"REG",7
"2025101904","59941","Bill Vinovich","Referee",52,"288",2025,"REG",7
"2025101904","59941","Todd Prukop","Back Judge",30,"491",2025,"REG",7
"2025101904","59941","Scott Walker","Umpire",11,"956",2025,"REG",7
"2025101904","59941","Aaron Santi","Field Judge",50,"740",2025,"REG",7
"2025101904","59941","Dale Keller","Down Judge",9,"896",2025,"REG",7
"2025101905","59942","Kevin Codey","Line Judge",16,"683",2025,"REG",7
"2025101905","59942","Greg Yette","Back Judge",38,"496",2025,"REG",7
"2025101905","59942","David Meslow","Side Judge",118,"498",2025,"REG",7
"2025101905","59942","Brad Rogers","Referee",126,"772",2025,"REG",7
"2025101905","59942","Patrick Turner","Down Judge",13,"699",2025,"REG",7
"2025101905","59942","Joe Blubaugh","Field Judge",57,"834",2025,"REG",7
"2025101905","59942","Bryan Neale","Umpire",92,"692",2025,"REG",7
"2025101906","59943","Jeff Shears","Field Judge",60,"933",2025,"REG",7
"2025101906","59943","Brandon Cruse","Umpire",22,"840",2025,"REG",7
"2025101906","59943","Danny Short","Down Judge",113,"792",2025,"REG",7
"2025101906","59943","Frank Steratore","Side Judge",132,"796",2025,"REG",7
"2025101906","59943","Brett Bergman","Line Judge",17,"939",2025,"REG",7
"2025101906","59943","Craig Wrolstad","Referee",4,"431",2025,"REG",7
"2025101906","59943","Greg Meyer","Back Judge",78,"410",2025,"REG",7
"2025101907","59944","Rick Patterson","Field Judge",15,"212",2025,"REG",7
"2025101907","59944","Brad Allen","Referee",122,"681",2025,"REG",7
"2025101907","59944","Marcus Woods","Umpire",71,"885",2025,"REG",7
"2025101907","59944","Tyree Walton","Back Judge",2,"942",2025,"REG",7
"2025101907","59944","Sarah Thomas","Down Judge",53,"760",2025,"REG",7
"2025101907","59944","Walter Flowers","Line Judge",32,"940",2025,"REG",7
"2025101907","59944","Chad Hill","Side Judge",125,"181",2025,"REG",7
"2025101908","59945","Alan Eck","Referee",76,"766",2025,"REG",7
"2025101908","59945","David Oliver","Down Judge",24,"790",2025,"REG",7
"2025101908","59945","Greg Bradley","Line Judge",98,"484",2025,"REG",7
"2025101908","59945","John Jenkins","Field Judge",117,"688",2025,"REG",7
"2025101908","59945","Grantis Bell","Back Judge",27,"836",2025,"REG",7
"2025101908","59945","Paul King","Umpire",121,"488",2025,"REG",7
"2025101908","59945","Dale Shaw","Side Judge",104,"638",2025,"REG",7
"2025101909","59946","Jeff Hutcheon","Line Judge",46,"953",2025,"REG",7
"2025101909","59946","Dana McKenzie","Down Judge",8,"478",2025,"REG",7
"2025101909","59946","Terry Killens Jr.","Umpire",77,"786",2025,"REG",7
"2025101909","59946","Terrence Miles","Back Judge",111,"481",2025,"REG",7
"2025101909","59946","Mearl Robinson","Field Judge",31,"775",2025,"REG",7
"2025101909","59946","Anthony Jeffries","Side Judge",36,"824",2025,"REG",7
"2025101909","59946","Alex Moore","Referee",49,"932",2025,"REG",7
"2025101910","59947","Rusty Baynes","Line Judge",59,"492",2025,"REG",7
"2025101910","59947","Lo van Pham","Side Judge",99,"855",2025,"REG",7
"2025101910","59947","Sean Petty","Field Judge",28,"941",2025,"REG",7
"2025101910","59947","Mike Carr","Down Judge",63,"763",2025,"REG",7
"2025101910","59947","Brandon Ellison","Umpire",128,"920",2025,"REG",7
"2025101910","59947","Scott Helverson","Back Judge",93,"432",2025,"REG",7
"2025101910","59947","Alex Kemp","Referee",55,"689",2025,"REG",7
"2025101911","59948","Frank LeBlanc","Down Judge",44,"848",2025,"REG",7
"2025101911","59948","Keith Washington","Side Judge",7,"479",2025,"REG",7
"2025101911","59948","Courtney Brown","Back Judge",48,"962",2025,"REG",7
"2025101911","59948","Ryan Dickson","Field Judge",25,"749",2025,"REG",7
"2025101911","59948","Barry Anderson","Umpire",20,"468",2025,"REG",7
"2025101911","59948","Brian Bolinger","Line Judge",40,"780",2025,"REG",7
"2025101911","59948","Ronald Torbert","Referee",62,"495",2025,"REG",7
"2025102000","59949","Max Causey","Down Judge",21,"839",2025,"REG",7
"2025102000","59949","John Hussey","Referee",35,"422",2025,"REG",7
"2025102000","59949","Anthony Flemming","Field Judge",90,"843",2025,"REG",7
"2025102000","59949","Matt Edwards","Back Judge",96,"774",2025,"REG",7
"2025102000","59949","Allen Baynes","Side Judge",56,"482",2025,"REG",7
"2025102000","59949","Carl Johnson","Line Judge",101,"285",2025,"REG",7
"2025102000","59949","Duane Heydt","Umpire",42,"877",2025,"REG",7
"2025102001","59950","Martin Hankins","Back Judge",133,"845",2025,"REG",7
"2025102001","59950","Quentin Givens","Line Judge",65,"769",2025,"REG",7
"2025102001","59950","Daniel Gallagher","Down Judge",85,"876",2025,"REG",7
"2025102001","59950","Derek Anderson","Umpire",66,"890",2025,"REG",7
"2025102001","59950","Carl Cheffers","Referee",51,"279",2025,"REG",7
"2025102001","59950","Eugene Hall","Side Judge",103,"686",2025,"REG",7
"2025102001","59950","Nathan Jones","Field Judge",33,"783",2025,"REG",7
"2025102300","59951","Clete Blakeman","Referee",34,"480",2025,"REG",8
"2025102300","59951","Scott Campbell","Umpire",127,"937",2025,"REG",8
"2025102300","59951","Kent Payne","Line Judge",79,"307",2025,"REG",8
"2025102300","59951","Andy Warner","Down Judge",64,"961",2025,"REG",8
"2025102300","59951","Karina Tovar","Field Judge",91,"950",2025,"REG",8
"2025102300","59951","Jonah Monroe","Back Judge",120,"737",2025,"REG",8
"2025102300","59951","James Coleman","Side Judge",95,"460",2025,"REG",8
"2025102600","59952","John Hussey","Referee",35,"422",2025,"REG",8
"2025102600","59952","Duane Heydt","Umpire",42,"877",2025,"REG",8
"2025102600","59952","Max Causey","Down Judge",21,"839",2025,"REG",8
"2025102600","59952","Anthony Flemming","Field Judge",90,"843",2025,"REG",8
"2025102600","59952","Matt Edwards","Back Judge",96,"774",2025,"REG",8
"2025102600","59952","Allen Baynes","Side Judge",56,"482",2025,"REG",8
"2025102600","59952","Carl Johnson","Line Judge",101,"285",2025,"REG",8
"2025102601","59953","Jeff Seeman","Line Judge",45,"415",2025,"REG",8
"2025102601","59953","Boris Cheek","Side Judge",41,"211",2025,"REG",8
"2025102601","59953","Jay Bilbo","Down Judge",84,"938",2025,"REG",8
"2025102601","59953","Tra Blake","Umpire",3,"873",2025,"REG",8
"2025102601","59953","Dino Paganelli","Back Judge",105,"464",2025,"REG",8
"2025102601","59953","Dyrol Prioleau","Field Judge",109,"472",2025,"REG",8
"2025102601","59953","Shawn Smith","Referee",14,"758",2025,"REG",8
"2025102602","59954","Craig Wrolstad","Referee",4,"431",2025,"REG",8
"2025102602","59954","Rich Martinez","Back Judge",39,"691",2025,"REG",8
"2025102602","59954","Brandon Cruse","Umpire",22,"840",2025,"REG",8
"2025102602","59954","Danny Short","Down Judge",113,"792",2025,"REG",8
"2025102602","59954","Frank Steratore","Side Judge",132,"796",2025,"REG",8
"2025102602","59954","Brett Bergman","Line Judge",17,"939",2025,"REG",8
"2025102602","59954","Jeff Shears","Field Judge",60,"933",2025,"REG",8
"2025102603","59955","Scott Novak","Referee",1,"693",2025,"REG",8
"2025102603","59955","Greg Meyer","Back Judge",78,"410",2025,"REG",8
"2025102603","59955","Roy Ellison","Umpire",81,"425",2025,"REG",8
"2025102603","59955","Mark Stewart","Line Judge",75,"797",2025,"REG",8
"2025102603","59955","Terry Brown","Field Judge",43,"462",2025,"REG",8
"2025102603","59955","Brian Sakowski","Down Judge",112,"900",2025,"REG",8
"2025102603","59955","Don Willard","Side Judge",58,"798",2025,"REG",8
"2025102604","59956","David Oliver","Down Judge",24,"790",2025,"REG",8
"2025102604","59956","Nathan Jones","Field Judge",33,"783",2025,"REG",8
"2025102604","59956","Alan Eck","Referee",76,"766",2025,"REG",8
"2025102604","59956","Grantis Bell","Back Judge",27,"836",2025,"REG",8
"2025102604","59956","Dale Shaw","Side Judge",104,"638",2025,"REG",8
"2025102604","59956","Greg Bradley","Line Judge",98,"484",2025,"REG",8
"2025102604","59956","Paul King","Umpire",121,"488",2025,"REG",8
"2025102605","59957","Alex Moore","Referee",49,"932",2025,"REG",8
"2025102605","59957","Dana McKenzie","Down Judge",8,"478",2025,"REG",8
"2025102605","59957","Terry Killens Jr.","Umpire",77,"786",2025,"REG",8
"2025102605","59957","Anthony Jeffries","Side Judge",36,"824",2025,"REG",8
"2025102605","59957","Thomas Eaton","Line Judge",87,"821",2025,"REG",8
"2025102605","59957","Mearl Robinson","Field Judge",31,"775",2025,"REG",8
"2025102605","59957","Terrence Miles","Back Judge",111,"481",2025,"REG",8
"2025102606","59958","Patrick Turner","Down Judge",13,"699",2025,"REG",8
"2025102606","59958","Bryan Neale","Umpire",92,"692",2025,"REG",8
"2025102606","59958","Greg Yette","Back Judge",38,"496",2025,"REG",8
"2025102606","59958","Kevin Codey","Line Judge",16,"683",2025,"REG",8
"2025102606","59958","Joe Blubaugh","Field Judge",57,"834",2025,"REG",8
"2025102606","59958","Brad Rogers","Referee",126,"772",2025,"REG",8
"2025102606","59958","David Meslow","Side Judge",118,"498",2025,"REG",8
"2025102607","59959","Ryan Dickson","Field Judge",25,"749",2025,"REG",8
"2025102607","59959","Barry Anderson","Umpire",20,"468",2025,"REG",8
"2025102607","59959","Frank LeBlanc","Down Judge",44,"848",2025,"REG",8
"2025102607","59959","Courtney Brown","Back Judge",48,"962",2025,"REG",8
"2025102607","59959","Brian Bolinger","Line Judge",40,"780",2025,"REG",8
"2025102607","59959","Keith Washington","Side Judge",7,"479",2025,"REG",8
"2025102607","59959","Ronald Torbert","Referee",62,"495",2025,"REG",8
"2025102608","59960","Martin Hankins","Back Judge",133,"845",2025,"REG",8
"2025102608","59960","John Jenkins","Field Judge",117,"688",2025,"REG",8
"2025102608","59960","Quentin Givens","Line Judge",65,"769",2025,"REG",8
"2025102608","59960","Eugene Hall","Side Judge",103,"686",2025,"REG",8
"2025102608","59960","Carl Cheffers","Referee",51,"279",2025,"REG",8
"2025102608","59960","Daniel Gallagher","Down Judge",85,"876",2025,"REG",8
"2025102608","59960","Derek Anderson","Umpire",66,"890",2025,"REG",8
"2025102609","59961","Jabir Walker","Field Judge",26,"700",2025,"REG",8
"2025102609","59961","Tom Stephan","Down Judge",68,"246",2025,"REG",8
"2025102609","59961","Jeff Hutcheon","Line Judge",46,"953",2025,"REG",8
"2025102609","59961","Mark Pellis","Umpire",131,"695",2025,"REG",8
"2025102609","59961","Brad Freeman","Back Judge",88,"685",2025,"REG",8
"2025102609","59961","Land Clark","Referee",130,"781",2025,"REG",8
"2025102609","59961","Dominique Pender","Side Judge",114,"880",2025,"REG",8
"2025102610","59962","Jason Ledet","Field Judge",72,"879",2025,"REG",8
"2025102610","59962","Tim Podraza","Line Judge",47,"477",2025,"REG",8
"2025102610","59962","Patrick Holt","Down Judge",106,"846",2025,"REG",8
"2025102610","59962","Jimmy Russell","Back Judge",82,"827",2025,"REG",8
"2025102610","59962","Jim Quirk","Side Judge",5,"494",2025,"REG",8
"2025102610","59962","Shawn Hochuli","Referee",83,"687",2025,"REG",8
"2025102610","59962","Larry Smith","Umpire",102,"794",2025,"REG",8
"2025102700","59963","Walter Flowers","Line Judge",32,"940",2025,"REG",8
"2025102700","59963","Brad Allen","Referee",122,"681",2025,"REG",8
"2025102700","59963","Tyree Walton","Back Judge",2,"942",2025,"REG",8
"2025102700","59963","Rick Patterson","Field Judge",15,"212",2025,"REG",8
"2025102700","59963","Sarah Thomas","Down Judge",53,"760",2025,"REG",8
"2025102700","59963","Chad Hill","Side Judge",125,"181",2025,"REG",8
"2025102700","59963","Marcus Woods","Umpire",71,"885",2025,"REG",8
"2025103000","59964","Tony Josselyn","Back Judge",67,"784",2025,"REG",9
"2025103000","59964","Brian Sakowski","Down Judge",112,"900",2025,"REG",9
"2025103000","59964","Don Willard","Side Judge",58,"798",2025,"REG",9
"2025103000","59964","Terry Brown","Field Judge",43,"462",2025,"REG",9
"2025103000","59964","Terry Killens Jr.","Umpire",77,"786",2025,"REG",9
"2025103000","59964","Scott Novak","Referee",1,"693",2025,"REG",9
"2025103000","59964","Mark Stewart","Line Judge",75,"797",2025,"REG",9
"2025110200","59965","Karina Tovar","Field Judge",91,"950",2025,"REG",9
"2025110200","59965","Scott Campbell","Umpire",127,"937",2025,"REG",9
"2025110200","59965","Kent Payne","Line Judge",79,"307",2025,"REG",9
"2025110200","59965","Jonah Monroe","Back Judge",120,"737",2025,"REG",9
"2025110200","59965","Andy Warner","Down Judge",64,"961",2025,"REG",9
"2025110200","59965","James Coleman","Side Judge",95,"460",2025,"REG",9
"2025110200","59965","Clete Blakeman","Referee",34,"480",2025,"REG",9
"2025110201","59966","Jerod Phillips","Down Judge",6,"771",2025,"REG",9
"2025110201","59966","Steven Woods","Umpire",54,"773",2025,"REG",9
"2025110201","59966","Dave Hawkshaw","Field Judge",107,"802",2025,"REG",9
"2025110201","59966","Alonzo Ramsey III","Side Judge",80,"882",2025,"REG",9
"2025110201","59966","Greg Wilson","Back Judge",119,"483",2025,"REG",9
"2025110201","59966","Clay Martin","Referee",19,"690",2025,"REG",9
"2025110201","59966","Brian Perry","Line Judge",97,"881",2025,"REG",9
"2025110202","59967","Jeff Hutcheon","Line Judge",46,"953",2025,"REG",9
"2025110202","59967","Dominique Pender","Side Judge",114,"880",2025,"REG",9
"2025110202","59967","Jabir Walker","Field Judge",26,"700",2025,"REG",9
"2025110202","59967","Mark Pellis","Umpire",131,"695",2025,"REG",9
"2025110202","59967","Land Clark","Referee",130,"781",2025,"REG",9
"2025110202","59967","Brad Freeman","Back Judge",88,"685",2025,"REG",9
"2025110202","59967","Tom Stephan","Down Judge",68,"246",2025,"REG",9
"2025110203","59968","Brian Bolinger","Line Judge",40,"780",2025,"REG",9
"2025110203","59968","Ryan Dickson","Field Judge",25,"749",2025,"REG",9
"2025110203","59968","Frank LeBlanc","Down Judge",44,"848",2025,"REG",9
"2025110203","59968","Barry Anderson","Umpire",20,"468",2025,"REG",9
"2025110203","59968","Ronald Torbert","Referee",62,"495",2025,"REG",9
